,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
404,39745,7369,-815,-374,6699,7369,-815,-374,6699
405,39755,7371,-813,-374,6697,7371,-813,-374,6697
406,39765,7372,-813,-376,6696,7372,-813,-376,6696
407,39775,7372,-814,-378,6696,7372,-814,-378,6696
408,39785,7374,-814,-378,6694,7374,-814,-378,6694
409,39795,7373,-813,-376,6695,7373,-813,-376,6695
410,39805,7368,-811,-374,6701,7368,-811,-374,6701
411,39815,7360,-806,-369,6710,7360,-806,-369,6710
412,39825,7355,-795,-364,6718,7355,-795,-364,6718
413,39835,7346,-786,-358,6728,7346,-786,-358,6728
414,39845,7340,-782,-359,6736,7340,-782,-359,6736
415,39855,7338,-790,-371,6736,7338,-790,-371,6736
416,39865,7340,-804,-387,6731,7340,-804,-387,6731
417,39875,7344,-812,-392,6726,7344,-812,-392,6726
418,39885,7345,-811,-387,6725,7345,-811,-387,6725
419,39895,7343,-800,-371,6730,7343,-800,-371,6730
420,39905,7337,-787,-356,6738,7337,-787,-356,6738
421,39915,7329,-782,-350,6748,7329,-782,-350,6748
422,39925,7324,-785,-355,6753,7324,-785,-355,6753
423,39935,7326,-792,-362,6749,7326,-792,-362,6749
424,39945,7329,-795,-367,6746,7329,-795,-367,6746
425,39955,7329,-789,-361,6746,7329,-789,-361,6746
426,39965,7324,-782,-349,6754,7324,-782,-349,6754
427,39975,7315,-778,-339,6764,7315,-778,-339,6764
428,39985,7308,-778,-339,6772,7308,-778,-339,6772
429,39995,7305,-788,-348,6774,7305,-788,-348,6774
430,40005,7305,-797,-355,6772,7305,-797,-355,6772
431,40015,7305,-800,-357,6771,7305,-800,-357,6771
432,40025,7304,-797,-351,6773,7304,-797,-351,6773
433,40035,7301,-788,-341,6778,7301,-788,-341,6778
434,40045,7297,-784,-339,6783,7297,-784,-339,6783
435,40055,7295,-784,-344,6784,7295,-784,-344,6784
436,40065,7296,-789,-351,6783,7296,-789,-351,6783
437,40075,7297,-793,-353,6782,7297,-793,-353,6782
438,40085,7295,-790,-348,6783,7295,-790,-348,6783
439,40095,7293,-787,-339,6787,7293,-787,-339,6787
440,40105,7291,-782,-333,6790,7291,-782,-333,6790
441,40115,7288,-783,-336,6792,7288,-783,-336,6792
442,40125,7288,-786,-344,6792,7288,-786,-344,6792
443,40135,7293,-789,-352,6786,7293,-789,-352,6786
444,40145,7298,-788,-355,6781,7298,-788,-355,6781
445,40155,7301,-785,-353,6777,7301,-785,-353,6777
446,40165,7302,-782,-350,6777,7302,-782,-350,6777
447,40175,7301,-782,-349,6778,7301,-782,-349,6778
448,40185,7303,-789,-351,6776,7303,-789,-351,6776
449,40195,7305,-804,-363,6770,7305,-804,-363,6770
450,40205,7305,-822,-385,6767,7305,-822,-385,6767
451,40215,7291,-781,-417,6786,7291,-781,-417,6786
452,40225,7256,-739,-409,6828,7256,-739,-409,6828
453,40235,7201,-729,-336,6891,7201,-729,-336,6891
454,40245,7123,-706,-234,6978,7123,-706,-234,6978
455,40255,7016,-660,-143,7093,7016,-660,-143,7093
456,40265,6902,-590,-57,7211,6902,-590,-57,7211
457,40275,6785,-518,19,7327,6785,-518,19,7327
458,40285,6672,-451,76,7434,6672,-451,76,7434
459,40295,6570,-390,106,7528,6570,-390,106,7528
460,40305,6487,-315,82,7603,6487,-315,82,7603
461,40315,6426,-185,-34,7659,6426,-185,-34,7659
462,40325,6375,-95,-138,7701,6375,-95,-138,7701
463,40335,6331,-128,-91,7738,6331,-128,-91,7738
464,40345,6306,-156,-103,7758,6306,-156,-103,7758
465,40355,6317,-190,-130,7748,6317,-190,-130,7748
466,40365,6355,-222,-180,7715,6355,-222,-180,7715
467,40375,6407,-264,-247,7668,6407,-264,-247,7668
468,40385,6476,-286,-334,7606,6476,-286,-334,7606
469,40395,6555,-293,-428,7533,6555,-293,-428,7533
470,40405,6630,-279,-512,7463,6630,-279,-512,7463
471,40415,6685,-254,-580,7409,6685,-254,-580,7409
472,40425,6716,-223,-633,7377,6716,-223,-633,7377
473,40435,6732,-184,-663,7361,6732,-184,-663,7361
474,40445,6736,-132,-668,7358,6736,-132,-668,7358
475,40455,6728,-59,-639,7369,6728,-59,-639,7369
476,40465,6702,33,-582,7398,6702,33,-582,7398
477,40475,6654,139,-505,7446,6654,139,-505,7446
478,40485,6584,248,-416,7510,6584,248,-416,7510
479,40495,6482,343,-324,7599,6482,343,-324,7599
480,40505,6371,405,-233,7693,6371,405,-233,7693
481,40515,6344,121,-555,7708,6344,121,-555,7708
482,40525,6326,41,-671,7714,6326,41,-671,7714
