,ts,Ax,Ay,Az
48338,483.389,0.78125,0.0,0.0
48339,483.399,0.78125,0.0,0.0
48340,483.409,0.78125,0.0,0.0
48341,483.419,0.78125,0.0,0.0
48342,483.429,0.78125,0.0,0.0
48343,483.439,1.5625,0.0,0.0
48344,483.449,0.78125,0.0,0.0
48345,483.459,0.78125,0.0,0.0
48346,483.469,0.78125,0.0,0.0
48347,483.479,0.78125,0.0,0.0
48348,483.489,1.5625,0.0,0.0
48349,483.499,1.5625,0.0,0.0
48350,483.509,0.78125,0.0,0.0
48351,483.519,0.78125,0.0,0.0
48352,483.529,0.78125,0.0,0.0
48353,483.539,1.5625,0.0,0.0
48354,483.549,0.78125,0.0,0.0
48355,483.559,1.5625,0.0,0.0
48356,483.569,1.5625,0.0,0.0
48357,483.579,0.78125,0.0,0.0
48358,483.589,1.5625,0.0,0.0
48359,483.599,1.5625,0.0,0.0
48360,483.609,1.5625,0.0,0.0
48361,483.619,0.78125,0.0,0.0
48362,483.629,0.78125,0.0,0.0
48363,483.639,1.5625,0.0,0.0
48364,483.649,1.5625,0.0,0.0
48365,483.659,0.78125,0.0,0.0
48366,483.669,0.78125,0.0,0.0
48367,483.679,0.78125,0.0,0.0
48368,483.689,0.78125,0.0,0.0
48369,483.699,1.5625,0.0,0.0
48370,483.709,0.78125,0.0,0.0
48371,483.719,0.78125,0.0,0.0
48372,483.729,0.78125,0.0,0.0
48373,483.739,0.78125,0.0,0.0
48374,483.749,0.78125,0.0,0.0
48375,483.759,0.78125,0.0,0.0
48376,483.769,0.78125,0.0,0.0
48377,483.779,1.5625,0.0,0.0
48378,483.789,0.78125,0.0,0.0
48379,483.799,1.5625,0.0,0.0
48380,483.809,0.78125,0.0,0.0
48381,483.819,1.5625,0.0,0.0
48382,483.829,0.78125,0.0,0.0
48383,483.839,0.78125,0.0,0.0
48384,483.849,0.78125,0.0,0.0
48385,483.859,0.78125,0.0,0.0
48386,483.869,1.5625,0.0,0.0
48387,483.879,1.5625,0.0,0.0
48388,483.889,0.78125,0.0,0.0
48389,483.899,1.5625,0.0,0.0
48390,483.909,0.78125,0.0,0.0
48391,483.919,1.5625,0.0,0.0
48392,483.929,1.5625,0.0,0.0
48393,483.939,0.78125,0.0,0.0
48394,483.949,0.78125,0.0,0.0
48395,483.959,0.78125,0.0,0.0
48396,483.969,1.5625,0.0,0.0
48397,483.979,0.78125,0.0,0.0
48398,483.989,0.78125,0.0,0.0
48399,483.999,0.78125,0.0,0.0
48400,484.009,0.78125,0.0,0.0
48401,484.019,1.5625,0.0,0.0
48402,484.029,0.78125,0.0,0.0
48403,484.039,1.5625,0.0,0.0
48404,484.049,0.78125,0.0,0.0
48405,484.059,0.78125,0.0,0.0
48406,484.069,0.78125,0.0,0.0
48407,484.079,0.78125,0.0,0.0
48408,484.089,0.78125,0.0,0.0
48409,484.099,1.5625,0.0,0.0
48410,484.109,0.78125,0.0,0.0
48411,484.119,1.5625,0.0,0.0
48412,484.129,0.78125,0.0,0.0
48413,484.139,0.78125,0.0,0.0
48414,484.149,1.5625,0.0,0.0
48415,484.159,0.78125,0.0,0.0
48416,484.169,1.5625,0.0,0.0
48417,484.179,0.78125,0.0,0.0
48418,484.189,1.5625,0.0,0.0
48419,484.199,0.78125,0.0,0.0
48420,484.209,1.5625,0.0,0.0
48421,484.219,0.78125,0.0,0.0
48422,484.229,0.78125,0.0,0.0
48423,484.239,0.78125,0.0,0.0
48424,484.249,0.78125,0.0,0.0
48425,484.259,1.5625,0.0,0.0
48426,484.269,0.78125,0.0,0.0
48427,484.279,0.78125,0.0,0.0
48428,484.289,1.5625,0.0,0.0
48429,484.299,1.5625,0.0,0.0
48430,484.309,0.78125,0.0,0.0
48431,484.319,1.5625,0.0,0.0
48432,484.329,0.78125,0.0,0.0
48433,484.339,0.78125,0.0,0.0
48434,484.349,0.78125,0.0,0.0
48435,484.359,0.78125,0.0,0.0
48436,484.369,0.78125,0.0,0.0
48437,484.379,0.78125,0.0,0.0
48438,484.389,0.78125,0.0,0.0
48439,484.399,0.78125,0.0,0.0
48440,484.409,1.5625,0.0,0.0
48441,484.419,1.5625,0.0,0.0
48442,484.429,1.5625,0.0,0.0
48443,484.439,0.78125,0.0,0.0
48444,484.449,1.5625,0.0,0.0
48445,484.459,1.5625,0.0,0.0
48446,484.469,0.78125,0.0,0.0
48447,484.479,0.78125,0.0,0.0
48448,484.489,0.78125,0.0,0.0
48449,484.499,1.5625,0.0,0.0
48450,484.509,0.78125,0.0,0.0
48451,484.519,1.5625,0.0,0.0
48452,484.529,0.78125,0.0,0.0
48453,484.539,1.5625,0.0,0.0
48454,484.549,0.78125,0.0,0.0
48455,484.559,0.78125,0.0,0.0
48456,484.569,0.78125,0.0,0.0
48457,484.579,0.78125,0.0,0.0
48458,484.589,0.78125,0.0,0.0
48459,484.599,1.5625,0.0,0.0
48460,484.609,1.5625,0.0,0.0
48461,484.619,0.78125,0.0,0.0
48462,484.629,0.78125,0.0,0.0
48463,484.639,0.78125,0.0,0.0
48464,484.649,1.5625,0.0,0.0
48465,484.659,1.5625,0.0,0.0
48466,484.669,1.5625,0.0,0.0
48467,484.679,0.78125,0.0,0.0
48468,484.689,1.5625,0.0,0.0
48469,484.699,0.78125,0.0,0.0
48470,484.709,1.5625,0.0,0.0
48471,484.719,0.78125,0.0,0.0
48472,484.729,0.78125,0.0,0.0
48473,484.739,1.5625,0.0,0.0
48474,484.749,1.5625,0.0,0.0
48475,484.759,0.78125,0.0,0.0
48476,484.769,1.5625,0.0,0.0
48477,484.779,1.5625,0.0,0.0
48478,484.789,0.78125,0.0,0.0
48479,484.799,0.78125,0.0,0.0
48480,484.809,1.5625,0.0,0.0
48481,484.819,0.78125,0.0,0.0
48482,484.829,0.78125,0.0,0.0
48483,484.839,0.78125,0.0,0.0
48484,484.849,0.78125,0.0,0.0
48485,484.859,0.78125,0.0,0.0
48486,484.869,0.78125,0.0,0.0
48487,484.879,0.78125,0.0,0.0
48488,484.889,0.78125,0.0,0.0
48489,484.899,1.5625,0.0,0.0
48490,484.909,0.78125,0.0,0.0
48491,484.919,1.5625,0.0,0.0
48492,484.929,1.5625,0.0,0.0
48493,484.939,1.5625,0.0,0.0
48494,484.949,1.5625,0.0,0.0
48495,484.959,1.5625,0.0,0.0
48496,484.969,1.5625,0.0,0.0
48497,484.979,0.78125,0.0,0.0
48498,484.989,0.78125,0.0,0.0
48499,484.999,0.78125,0.0,0.0
48500,485.009,1.5625,0.0,0.0
48501,485.019,1.5625,0.0,0.0
48502,485.029,0.78125,0.0,0.0
48503,485.039,0.78125,0.0,0.0
48504,485.049,0.78125,0.0,0.0
48505,485.059,0.78125,0.0,0.0
48506,485.069,0.78125,0.0,0.0
48507,485.079,0.78125,0.0,0.0
48508,485.089,0.78125,0.0,0.0
48509,485.099,0.78125,0.0,0.0
48510,485.109,1.5625,0.0,0.0
48511,485.119,0.78125,0.0,0.0
48512,485.129,1.5625,0.0,0.0
48513,485.139,1.5625,0.0,0.0
48514,485.149,1.5625,0.0,0.0
48515,485.159,0.78125,0.0,0.0
48516,485.169,1.5625,0.0,0.0
48517,485.179,0.78125,0.0,0.0
48518,485.189,0.78125,0.0,0.0
48519,485.199,0.78125,0.0,0.0
48520,485.209,1.5625,0.0,0.0
48521,485.219,1.5625,0.0,0.0
48522,485.229,0.78125,0.0,0.0
48523,485.239,0.78125,0.0,0.0
48524,485.249,0.78125,0.0,0.0
48525,485.259,0.78125,0.0,0.0
48526,485.269,0.78125,0.0,0.0
48527,485.279,0.78125,0.0,0.0
48528,485.289,1.5625,0.0,0.0
48529,485.299,0.78125,0.0,0.0
48530,485.309,1.5625,0.0,0.0
48531,485.319,1.5625,0.0,0.0
48532,485.329,0.78125,0.0,0.0
48533,485.339,0.78125,0.0,0.0
48534,485.349,1.5625,0.0,0.0
48535,485.359,0.78125,0.0,0.0
48536,485.369,1.5625,0.0,0.0
48537,485.379,0.78125,0.0,0.0
48538,485.389,1.5625,0.0,0.0
48539,485.399,0.78125,0.0,0.0
48540,485.409,0.78125,0.0,0.0
48541,485.419,0.78125,0.0,0.0
48542,485.429,1.5625,0.0,0.0
48543,485.439,0.78125,0.0,0.0
48544,485.449,1.5625,0.0,0.0
48545,485.459,1.5625,0.0,0.0
48546,485.469,1.5625,0.0,0.0
48547,485.479,0.78125,0.0,0.0
48548,485.489,1.5625,0.0,0.0
48549,485.499,0.78125,0.0,0.0
48550,485.509,0.78125,0.0,0.0
48551,485.519,1.5625,0.0,0.0
48552,485.529,0.78125,0.0,0.0
48553,485.539,1.5625,0.0,0.0
48554,485.549,1.5625,0.0,0.0
48555,485.559,0.78125,0.0,0.0
48556,485.569,1.5625,0.0,0.0
48557,485.579,0.78125,0.0,0.0
48558,485.589,0.78125,0.0,0.0
48559,485.599,0.78125,0.0,0.0
48560,485.609,0.78125,0.0,0.0
48561,485.619,0.78125,0.0,0.0
48562,485.629,1.5625,0.0,0.0
48563,485.639,0.78125,0.0,0.0
48564,485.649,0.78125,0.0,0.0
48565,485.659,0.78125,0.0,0.0
48566,485.669,1.5625,0.0,0.0
48567,485.679,0.78125,0.0,0.0
48568,485.689,0.78125,0.0,0.0
48569,485.699,0.78125,0.0,0.0
48570,485.709,0.78125,0.0,0.0
48571,485.719,1.5625,0.0,0.0
48572,485.729,0.78125,0.0,0.0
48573,485.739,0.78125,0.0,0.0
48574,485.749,0.78125,0.0,0.0
48575,485.759,0.78125,0.0,0.0
48576,485.769,0.78125,0.0,0.0
48577,485.779,0.78125,0.0,0.0
48578,485.789,0.78125,0.0,0.0
48579,485.799,0.78125,0.0,0.0
48580,485.809,0.78125,0.0,0.0
48581,485.819,0.78125,0.0,0.0
48582,485.829,1.5625,0.0,0.0
48583,485.839,0.78125,0.0,0.0
48584,485.849,0.78125,0.0,0.0
48585,485.859,1.5625,0.0,0.0
48586,485.869,0.78125,0.0,0.0
48587,485.879,0.78125,0.0,0.0
48588,485.889,1.5625,0.0,0.0
48589,485.899,1.5625,0.0,0.0
48590,485.909,1.5625,0.0,0.0
48591,485.919,1.5625,0.0,0.0
48592,485.929,0.78125,0.0,0.0
48593,485.939,1.5625,0.0,0.0
48594,485.949,0.78125,0.0,0.0
48595,485.959,1.5625,0.0,0.0
48596,485.969,0.78125,0.0,0.0
48597,485.979,0.78125,0.0,0.0
48598,485.989,0.78125,0.0,0.0
48599,485.999,0.78125,0.0,0.0
48600,486.009,0.78125,0.0,0.0
48601,486.019,1.5625,0.0,0.0
48602,486.029,0.78125,0.0,0.0
48603,486.039,1.5625,0.0,0.0
48604,486.049,0.78125,0.0,0.0
48605,486.059,0.78125,0.0,0.0
48606,486.069,1.5625,0.0,0.0
48607,486.079,1.5625,0.0,0.0
48608,486.089,0.78125,0.0,0.0
48609,486.099,0.78125,0.0,0.0
48610,486.109,1.5625,0.0,0.0
48611,486.119,0.78125,0.0,0.0
48612,486.129,0.78125,0.0,0.0
48613,486.139,0.78125,0.0,0.0
48614,486.149,1.5625,0.0,0.0
48615,486.159,1.5625,0.0,0.0
48616,486.169,0.78125,0.0,0.0
48617,486.179,0.78125,0.0,0.0
48618,486.189,0.78125,0.0,0.0
48619,486.199,0.78125,0.0,0.0
48620,486.209,0.78125,0.0,0.0
48621,486.219,1.5625,0.0,0.0
48622,486.229,1.5625,0.0,0.0
48623,486.239,1.5625,0.0,0.0
48624,486.249,0.78125,0.0,0.0
48625,486.259,0.78125,0.0,0.0
48626,486.269,1.5625,0.0,0.0
48627,486.279,1.5625,0.0,0.0
48628,486.289,1.5625,0.0,0.0
48629,486.299,1.5625,0.0,0.0
48630,486.309,1.5625,0.0,0.0
