,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
98,0.981,-0.303,0.045,-0.012,0.957,-0.294,0.045,-0.012,0.954
99,0.991,-0.252,0.046,-0.012,0.969,-0.246,0.046,-0.013,0.968
100,1.001,-0.264,0.045,-0.012,0.963,-0.265,0.045,-0.013,0.962
101,1.011,-0.334,0.043,-0.012,0.946,-0.34,0.044,-0.012,0.939
102,1.021,-0.315,0.042,-0.012,0.948,-0.313,0.043,-0.012,0.948
103,1.031,-0.261,0.042,-0.011,0.967,-0.254,0.043,-0.012,0.965
104,1.041,-0.283,0.043,-0.011,0.958,-0.285,0.043,-0.012,0.957
105,1.051,-0.31,0.045,-0.012,0.95,-0.313,0.045,-0.012,0.948
106,1.061,-0.27,0.046,-0.013,0.963,-0.265,0.047,-0.013,0.962
107,1.071,-0.265,0.046,-0.013,0.962,-0.265,0.047,-0.013,0.962
108,1.081,-0.299,0.043,-0.012,0.954,-0.302,0.044,-0.012,0.951
109,1.091,-0.312,0.042,-0.012,0.949,-0.313,0.043,-0.012,0.948
110,1.101,-0.296,0.041,-0.011,0.954,-0.295,0.042,-0.012,0.954
111,1.111,-0.284,0.042,-0.011,0.957,-0.282,0.043,-0.012,0.958
112,1.121,-0.283,0.045,-0.012,0.957,-0.283,0.045,-0.012,0.957
113,1.131,-0.272,0.046,-0.012,0.96,-0.271,0.046,-0.013,0.961
114,1.141,-0.272,0.046,-0.012,0.96,-0.272,0.047,-0.013,0.96
115,1.151,-0.289,0.045,-0.012,0.956,-0.291,0.046,-0.013,0.955
116,1.161,-0.302,0.042,-0.012,0.952,-0.303,0.043,-0.012,0.951
117,1.171,-0.311,0.041,-0.011,0.949,-0.312,0.042,-0.012,0.948
118,1.181,-0.302,0.042,-0.011,0.952,-0.301,0.043,-0.012,0.952
119,1.191,-0.293,0.044,-0.012,0.954,-0.292,0.044,-0.012,0.955
120,1.201,-0.293,0.046,-0.012,0.954,-0.294,0.046,-0.013,0.954
121,1.211,-0.283,0.046,-0.012,0.957,-0.282,0.046,-0.013,0.958
122,1.221,-0.274,0.045,-0.012,0.96,-0.273,0.046,-0.013,0.96
123,1.231,-0.288,0.043,-0.012,0.956,-0.29,0.044,-0.012,0.955
124,1.241,-0.291,0.042,-0.011,0.955,-0.291,0.042,-0.012,0.955
125,1.251,-0.273,0.042,-0.011,0.961,-0.271,0.042,-0.012,0.961
126,1.261,-0.271,0.043,-0.011,0.961,-0.271,0.043,-0.012,0.961
127,1.271,-0.281,0.044,-0.012,0.958,-0.282,0.044,-0.012,0.958
128,1.281,-0.274,0.045,-0.012,0.96,-0.273,0.045,-0.013,0.96
129,1.291,-0.271,0.044,-0.012,0.961,-0.271,0.045,-0.012,0.961
130,1.301,-0.281,0.043,-0.012,0.958,-0.282,0.044,-0.012,0.958
131,1.311,-0.282,0.043,-0.012,0.958,-0.282,0.044,-0.012,0.958
132,1.321,-0.283,0.043,-0.012,0.958,-0.283,0.043,-0.012,0.958
133,1.331,-0.291,0.043,-0.012,0.955,-0.292,0.044,-0.012,0.955
134,1.341,-0.293,0.045,-0.012,0.954,-0.293,0.045,-0.012,0.954
135,1.351,-0.283,0.045,-0.012,0.957,-0.282,0.046,-0.013,0.958
136,1.361,-0.283,0.045,-0.012,0.957,-0.283,0.045,-0.013,0.957
137,1.371,-0.299,0.044,-0.012,0.953,-0.3,0.045,-0.012,0.952
138,1.381,-0.302,0.042,-0.012,0.952,-0.302,0.043,-0.012,0.952
139,1.391,-0.294,0.042,-0.011,0.954,-0.293,0.042,-0.012,0.954
140,1.401,-0.294,0.043,-0.012,0.954,-0.294,0.043,-0.012,0.954
141,1.411,-0.283,0.044,-0.012,0.957,-0.282,0.044,-0.012,0.958
142,1.421,-0.292,0.044,-0.012,0.955,-0.292,0.044,-0.012,0.955
143,1.431,-0.294,0.044,-0.012,0.954,-0.294,0.044,-0.012,0.954
144,1.441,-0.295,0.043,-0.012,0.954,-0.295,0.044,-0.012,0.954
145,1.451,-0.285,0.043,-0.012,0.957,-0.284,0.043,-0.012,0.957
146,1.461,-0.276,0.043,-0.012,0.96,-0.275,0.043,-0.012,0.96
147,1.471,-0.284,0.043,-0.012,0.957,-0.285,0.044,-0.012,0.957
148,1.481,-0.293,0.044,-0.012,0.955,-0.293,0.045,-0.012,0.954
149,1.491,-0.294,0.045,-0.012,0.954,-0.294,0.045,-0.013,0.954
150,1.501,-0.296,0.045,-0.012,0.953,-0.296,0.045,-0.013,0.953
151,1.511,-0.295,0.044,-0.012,0.954,-0.295,0.045,-0.013,0.954
152,1.521,-0.297,0.043,-0.012,0.953,-0.297,0.044,-0.012,0.953
153,1.531,-0.296,0.043,-0.012,0.954,-0.296,0.044,-0.012,0.953
154,1.541,-0.295,0.043,-0.012,0.954,-0.295,0.043,-0.012,0.954
155,1.551,-0.285,0.043,-0.012,0.957,-0.284,0.043,-0.012,0.957
156,1.561,-0.286,0.044,-0.012,0.957,-0.286,0.044,-0.012,0.957
157,1.571,-0.277,0.044,-0.012,0.959,-0.276,0.045,-0.013,0.959
158,1.581,-0.286,0.044,-0.012,0.957,-0.286,0.044,-0.012,0.956
159,1.591,-0.303,0.042,-0.012,0.952,-0.304,0.043,-0.012,0.951
160,1.601,-0.303,0.042,-0.011,0.951,-0.303,0.043,-0.012,0.951
161,1.611,-0.294,0.043,-0.012,0.954,-0.293,0.043,-0.012,0.954
162,1.621,-0.287,0.044,-0.012,0.956,-0.286,0.044,-0.012,0.957
163,1.631,-0.287,0.044,-0.012,0.956,-0.287,0.045,-0.013,0.956
164,1.641,-0.286,0.045,-0.012,0.957,-0.286,0.045,-0.013,0.957
