,ts,Ax,Ay,Az
8543,3598701,1,0,0
8544,3598711,1,0,0
8545,3598721,1,0,0
8546,3598731,2,0,0
8547,3598741,1,0,0
8548,3598751,1,0,0
8549,3598761,1,0,0
8550,3598771,2,0,0
8551,3598781,1,0,0
8552,3598791,2,-1,0
8553,3598801,1,0,0
8554,3598811,1,0,0
8555,3598821,1,0,0
8556,3598831,1,0,0
8557,3598841,1,0,0
8558,3598851,1,0,0
8559,3598861,1,0,0
8560,3598871,2,0,0
8561,3598881,2,0,0
8562,3598891,1,-1,0
8563,3598901,1,0,0
8564,3598911,1,0,0
8565,3598921,1,0,0
8566,3598931,1,0,0
8567,3598941,1,0,0
8568,3598951,1,-1,0
8569,3598961,2,0,0
8570,3598971,2,0,0
8571,3598981,1,0,0
8572,3598991,1,0,0
8573,3599001,1,0,0
8574,3599011,1,0,0
8575,3599021,2,0,0
8576,3599031,2,0,0
8577,3599041,2,0,0
8578,3599051,2,0,0
8579,3599061,1,0,0
8580,3599071,1,0,0
8581,3599081,1,0,0
8582,3599091,1,0,0
8583,3599101,1,0,0
8584,3599111,1,0,0
8585,3599121,1,0,0
8586,3599131,2,0,0
8587,3599141,1,0,0
8588,3599151,1,0,0
8589,3599161,1,0,0
8590,3599171,1,0,0
8591,3599181,1,0,0
8592,3599191,1,0,0
8593,3599201,1,0,0
8594,3599211,1,0,0
8595,3599221,1,0,0
8596,3599231,1,0,0
8597,3599241,1,0,0
8598,3599251,1,0,0
8599,3599261,1,0,0
8600,3599271,1,0,0
8601,3599281,1,-1,0
8602,3599291,1,0,0
8603,3599301,1,-1,0
8604,3599311,1,0,0
8605,3599321,1,-1,0
8606,3599331,1,0,0
8607,3599341,1,0,0
8608,3599351,1,-1,0
8609,3599361,1,0,0
8610,3599371,1,-1,0
8611,3599381,1,0,0
8612,3599391,1,0,0
8613,3599401,1,0,0
8614,3599411,1,0,0
8615,3599421,1,0,0
8616,3599431,1,0,0
8617,3599441,1,0,0
8618,3599451,1,-1,0
8619,3599461,1,0,0
8620,3599471,1,-1,0
8621,3599481,1,0,0
8622,3599491,1,0,0
8623,3599501,1,0,0
8624,3599511,1,0,0
8625,3599521,1,0,0
8626,3599531,1,0,0
8627,3599541,1,0,0
8628,3599551,2,0,0
8629,3599561,2,0,0
8630,3599571,1,0,0
8631,3599581,2,0,0
8632,3599591,2,0,0
8633,3599601,1,0,0
8634,3599611,1,-1,0
8635,3599621,2,0,0
8636,3599631,1,-1,0
8637,3599641,2,0,0
8638,3599651,1,-1,0
8639,3599661,2,0,0
8640,3599671,1,0,0
8641,3599681,2,0,0
8642,3599691,2,0,0
8643,3599701,2,0,0
8644,3599711,2,-1,0
8645,3599721,2,0,0
8646,3599731,2,0,0
8647,3599741,2,0,0
8648,3599751,1,0,0
8649,3599761,1,0,0
8650,3599771,2,0,0
8651,3599781,2,0,0
8652,3599791,1,0,0
8653,3599801,2,0,0
8654,3599811,2,0,0
8655,3599821,2,0,0
8656,3599831,1,0,0
8657,3599841,1,0,0
8658,3599851,1,0,0
8659,3599861,1,0,0
8660,3599871,1,0,0
8661,3599881,1,0,0
8662,3599891,1,-1,0
8663,3599901,1,0,0
8664,3599911,1,0,0
8665,3599921,1,0,0
8666,3599931,1,-1,0
8667,3599941,1,0,0
8668,3599951,1,0,0
8669,3599961,1,0,0
8670,3599971,1,-1,0
8671,3599981,1,0,0
8672,3599991,1,0,0
8673,3600001,1,0,0
8674,3600011,1,0,0
8675,3600021,1,0,0
8676,3600031,1,1,0
8677,3600041,1,0,0
8678,3600051,1,0,0
8679,3600061,1,1,0
8680,3600071,1,0,0
8681,3600081,1,0,0
8682,3600091,1,1,0
8683,3600101,1,0,0
8684,3600111,1,1,0
8685,3600121,1,-1,0
8686,3600131,1,1,0
8687,3600141,1,0,0
8688,3600151,1,0,0
8689,3600161,1,2,0
8690,3600171,1,-1,0
8691,3600181,1,1,0
8692,3600191,1,0,0
8693,3600201,1,1,0
8694,3600211,1,1,0
8695,3600221,1,1,0
8696,3600231,1,0,0
8697,3600241,1,2,0
8698,3600251,1,1,0
8699,3600261,1,2,0
8700,3600271,1,0,0
8701,3600281,1,1,0
8702,3600291,1,1,0
8703,3600301,1,1,0
8704,3600311,1,1,0
8705,3600321,1,1,0
8706,3600331,1,1,0
8707,3600341,1,1,0
8708,3600351,1,2,0
8709,3600361,1,1,0
8710,3600371,1,2,0
8711,3600381,1,0,0
8712,3600391,1,1,0
8713,3600401,1,1,0
8714,3600411,1,1,0
8715,3600421,1,1,0
8716,3600431,1,1,0
8717,3600441,1,2,0
8718,3600451,1,1,0
8719,3600461,1,1,0
8720,3600471,1,2,0
8721,3600481,1,1,0
8722,3600491,1,1,0
8723,3600501,1,1,0
8724,3600511,1,1,0
8725,3600521,1,2,0
8726,3600531,1,1,0
8727,3600541,1,2,0
8728,3600551,1,0,0
8729,3600561,0,1,0
8730,3600571,1,0,0
8731,3600581,1,1,0
8732,3600591,1,1,0
8733,3600601,1,1,0
8734,3600611,1,1,0
8735,3600621,1,1,0
8736,3600631,1,0,0
8737,3600641,1,1,0
8738,3600651,1,1,0
8739,3600661,1,1,0
8740,3600671,1,1,0
8741,3600681,1,0,0
8742,3600691,1,1,0
8743,3600701,1,1,0
8744,3600711,1,0,0
8745,3600721,1,1,0
8746,3600731,1,0,0
8747,3600741,1,0,0
8748,3600751,1,0,0
8749,3600761,1,0,0
8750,3600771,1,1,0
8751,3600781,1,0,0
8752,3600791,1,0,0
8753,3600801,1,0,0
8754,3600811,1,0,0
8755,3600821,1,-1,0
8756,3600831,1,1,0
8757,3600841,1,1,0
8758,3600851,1,0,0
8759,3600861,1,0,0
8760,3600871,1,-1,0
8761,3600881,1,0,0
8762,3600891,1,0,0
8763,3600901,1,0,0
8764,3600911,1,0,0
8765,3600921,1,0,0
8766,3600931,1,0,0
8767,3600941,1,0,0
8768,3600951,1,0,0
8769,3600961,1,-1,0
8770,3600971,1,-1,0
8771,3600981,1,0,0
8772,3600991,1,-1,0
8773,3601001,1,-1,0
8774,3601011,1,-1,0
8775,3601021,1,-1,0
8776,3601031,1,0,0
8777,3601041,1,-1,0
8778,3601051,1,0,0
8779,3601061,1,-1,0
8780,3601071,1,0,0
8781,3601081,1,0,0
8782,3601091,1,0,0
8783,3601101,1,0,0
8784,3601111,1,0,0
8785,3601121,1,0,0
8786,3601131,1,0,0
8787,3601141,1,0,0
8788,3601151,1,0,0
8789,3601161,1,0,0
8790,3601171,1,0,0
8791,3601181,1,0,0
8792,3601191,1,-1,0
8793,3601201,1,0,0
8794,3601211,1,-1,0
8795,3601221,1,0,0
8796,3601231,1,0,0
8797,3601241,1,0,0
8798,3601251,1,0,0
8799,3601261,2,0,0
8800,3601271,1,0,0
8801,3601281,1,-1,0
8802,3601291,1,-1,0
8803,3601301,1,0,0
8804,3601311,1,0,0
8805,3601321,1,0,0
8806,3601331,1,0,0
8807,3601341,1,-1,0
8808,3601351,1,-1,0
8809,3601361,1,-1,0
8810,3601371,1,-1,0
8811,3601381,1,-1,0
8812,3601391,1,-1,0
8813,3601401,1,-1,0
8814,3601411,1,0,0
8815,3601421,1,-1,0
8816,3601431,1,-1,0
8817,3601441,1,-1,0
8818,3601451,1,-1,0
8819,3601461,1,-1,0
8820,3601471,1,-1,0
8821,3601481,1,-1,0
8822,3601491,1,-1,0
8823,3601501,1,-1,0
8824,3601511,1,-1,0
8825,3601521,1,0,0
8826,3601531,1,-1,0
8827,3601541,1,-1,0
8828,3601551,1,-1,0
8829,3601561,1,-1,0
8830,3601571,1,-1,0
8831,3601581,1,-1,0
8832,3601591,1,-1,0
8833,3601601,1,-1,0
8834,3601611,1,-2,0
8835,3601621,1,-1,0
8836,3601631,1,-1,0
8837,3601641,1,-1,0
8838,3601651,1,-1,0
8839,3601661,1,-1,0
8840,3601671,1,-1,0
8841,3601681,1,-1,0
8842,3601691,1,-2,0
8843,3601701,1,-2,0
8844,3601711,1,-1,0
8845,3601721,1,-1,0
8846,3601731,1,-1,0
8847,3601741,1,-1,0
8848,3601751,1,-2,0
8849,3601761,1,-2,0
8850,3601771,1,-2,0
8851,3601781,1,-1,0
8852,3601791,1,-1,0
8853,3601801,1,-1,0
8854,3601811,1,-2,0
8855,3601821,1,-1,0
8856,3601831,1,-1,0
8857,3601841,1,-1,0
8858,3601851,1,-1,0
8859,3601861,1,-2,0
8860,3601871,1,-1,0
8861,3601881,1,-2,0
8862,3601891,1,-1,0
8863,3601901,1,-2,0
8864,3601911,1,-1,0
8865,3601921,1,-1,0
8866,3601931,1,-1,0
8867,3601941,1,-1,0
8868,3601951,1,-2,0
8869,3601961,1,-2,0
8870,3601971,1,-2,0
8871,3601981,1,-1,0
8872,3601991,1,-2,0
8873,3602001,1,-1,0
8874,3602011,1,-1,0
8875,3602021,1,-2,0
8876,3602031,1,-2,0
8877,3602041,1,-2,0
8878,3602051,1,-1,0
8879,3602061,1,-2,0
8880,3602071,1,-1,0
8881,3602081,1,-2,0
8882,3602091,1,-1,0
8883,3602101,1,-2,0
8884,3602111,1,-2,0
8885,3602121,1,-2,0
8886,3602131,1,-2,0
8887,3602141,0,-1,0
8888,3602151,1,-1,0
8889,3602161,1,-1,0
8890,3602171,1,-1,0
8891,3602181,1,-1,0
8892,3602191,1,-1,0
8893,3602201,1,-1,0
8894,3602211,1,-1,0
8895,3602221,1,-1,0
8896,3602231,1,-1,0
8897,3602241,1,-1,0
8898,3602251,1,-1,0
8899,3602261,1,-1,0
8900,3602271,1,-1,0
8901,3602281,1,-1,0
8902,3602291,1,-1,0
8903,3602301,0,0,0
8904,3602311,1,-1,0
8905,3602321,1,-1,0
8906,3602331,0,-1,0
8907,3602341,1,-1,0
8908,3602351,1,-1,0
8909,3602361,0,-1,0
8910,3602371,1,0,0
8911,3602381,1,-1,0
8912,3602391,1,0,0
8913,3602401,1,-1,0
8914,3602411,0,0,0
8915,3602421,1,-1,0
8916,3602431,1,0,0
8917,3602441,1,0,0
8918,3602451,1,0,0
8919,3602461,1,-1,0
8920,3602471,1,0,0
8921,3602481,1,-1,0
8922,3602491,0,0,0
8923,3602501,1,0,0
8924,3602511,1,-1,0
8925,3602521,1,1,0
8926,3602531,0,-1,0
8927,3602541,1,0,0
8928,3602551,1,0,0
8929,3602561,1,0,0
8930,3602571,1,0,0
8931,3602581,1,0,0
8932,3602591,1,0,0
8933,3602601,1,0,0
8934,3602611,1,0,0
8935,3602621,0,0,0
8936,3602631,1,-1,0
8937,3602641,1,0,0
8938,3602651,1,-1,0
8939,3602661,0,0,0
8940,3602671,1,-1,0
8941,3602681,1,0,0
8942,3602691,1,0,0
8943,3602701,1,0,0
8944,3602711,1,0,0
8945,3602721,1,-1,0
8946,3602731,1,-1,0
8947,3602741,1,0,0
8948,3602751,1,-1,0
8949,3602761,1,0,0
8950,3602771,1,-1,0
8951,3602781,1,-1,0
8952,3602791,1,-1,0
8953,3602801,1,-1,0
8954,3602811,1,-1,0
8955,3602821,1,-1,0
8956,3602831,1,-1,0
8957,3602841,1,-1,0
8958,3602851,1,-1,0
8959,3602861,1,-1,0
8960,3602871,1,0,0
8961,3602881,1,-1,0
8962,3602891,1,-1,0
8963,3602901,1,-1,0
8964,3602911,1,-2,0
8965,3602921,1,0,0
8966,3602931,1,-2,0
8967,3602941,1,0,0
8968,3602951,1,-2,0
8969,3602961,1,-2,0
8970,3602971,1,-1,0
8971,3602981,1,-1,0
8972,3602991,1,-1,0
8973,3603001,1,-2,0
8974,3603011,1,-1,0
8975,3603021,1,-2,0
8976,3603031,1,-1,0
8977,3603041,1,-2,0
8978,3603051,1,-1,0
8979,3603061,1,-2,0
8980,3603071,1,-1,0
8981,3603081,1,-2,0
8982,3603091,1,-1,0
8983,3603101,1,-2,0
8984,3603111,1,-1,0
8985,3603121,1,-1,0
8986,3603131,1,-1,0
8987,3603141,1,-1,0
8988,3603151,1,-2,0
8989,3603161,1,-2,0
8990,3603171,1,-2,0
8991,3603181,1,-1,0
8992,3603191,1,-1,0
8993,3603201,1,-1,0
8994,3603211,1,-2,0
8995,3603221,1,-1,0
8996,3603231,1,-2,0
8997,3603241,1,-2,0
8998,3603251,1,-2,0
8999,3603261,1,-1,0
9000,3603271,1,-1,0
9001,3603281,1,-1,0
9002,3603291,1,-1,0
9003,3603301,1,-1,0
9004,3603311,1,-1,0
9005,3603321,1,-2,0
9006,3603331,1,-2,0
9007,3603341,1,-1,0
9008,3603351,1,-1,0
9009,3603361,1,-1,0
9010,3603371,1,-1,0
9011,3603381,1,-1,0
9012,3603391,1,-1,0
9013,3603401,1,-2,0
9014,3603411,1,-1,0
9015,3603421,1,-1,0
9016,3603431,1,-1,0
9017,3603441,1,-1,0
9018,3603451,1,-1,0
9019,3603461,1,-1,0
9020,3603471,1,-1,0
9021,3603481,1,-1,0
9022,3603491,1,-1,0
9023,3603501,1,-1,0
9024,3603511,1,-1,0
9025,3603521,1,-2,0
9026,3603531,1,-1,0
9027,3603541,1,-1,0
9028,3603551,1,-1,0
9029,3603561,1,-1,0
9030,3603571,1,-1,0
9031,3603581,1,-1,0
9032,3603591,1,-1,0
9033,3603601,1,-1,0
9034,3603611,1,-1,0
9035,3603621,1,-1,0
9036,3603631,1,-1,0
9037,3603641,1,-1,0
9038,3603651,1,-1,0
9039,3603661,1,-1,0
9040,3603671,1,-1,0
9041,3603681,1,-1,0
9042,3603691,1,-1,0
9043,3603701,1,-1,0
9044,3603711,1,-1,0
9045,3603721,1,-1,0
9046,3603731,1,-1,0
9047,3603741,1,-1,0
9048,3603751,1,-1,0
9049,3603761,1,-1,0
9050,3603771,1,-1,0
9051,3603781,1,-1,0
9052,3603791,1,-1,0
9053,3603801,1,-1,0
9054,3603811,1,-1,0
9055,3603821,1,-1,0
9056,3603831,1,-1,0
9057,3603841,1,-1,0
9058,3603851,1,-1,0
9059,3603861,1,-1,0
9060,3603871,1,-1,0
9061,3603881,1,-1,0
9062,3603891,1,-1,0
9063,3603901,1,0,0
9064,3603911,1,-1,0
9065,3603921,1,-1,0
9066,3603931,1,-1,0
9067,3603941,1,0,0
9068,3603951,1,0,0
9069,3603961,1,0,0
9070,3603971,1,0,0
9071,3603981,1,0,0
9072,3603991,1,0,0
9073,3604001,1,0,0
9074,3604011,1,0,0
9075,3604021,1,0,0
9076,3604031,1,0,0
9077,3604041,1,0,0
9078,3604051,1,0,0
9079,3604061,1,0,0
9080,3604071,1,0,0
9081,3604081,1,0,0
9082,3604091,1,0,0
9083,3604101,1,0,0
9084,3604111,1,1,0
9085,3604121,1,0,0
9086,3604131,1,1,0
9087,3604141,1,0,0
9088,3604151,1,1,0
9089,3604161,1,1,0
9090,3604171,1,0,0
9091,3604181,1,0,0
9092,3604191,1,1,0
9093,3604201,1,1,0
9094,3604211,1,1,0
9095,3604221,1,1,0
9096,3604231,1,0,0
9097,3604241,1,2,0
9098,3604251,1,0,0
9099,3604261,1,1,0
9100,3604271,1,1,0
9101,3604281,1,1,0
9102,3604291,1,1,0
9103,3604301,1,1,0
9104,3604311,1,0,0
9105,3604321,1,1,0
9106,3604331,1,0,0
9107,3604341,1,1,0
9108,3604351,1,1,0
9109,3604361,1,1,0
9110,3604371,1,1,0
9111,3604381,1,1,0
9112,3604391,1,0,0
9113,3604401,1,1,0
9114,3604411,1,1,0
9115,3604421,1,1,0
9116,3604431,1,0,0
9117,3604441,1,0,0
9118,3604451,1,0,0
9119,3604461,1,1,0
9120,3604471,1,0,0
9121,3604481,1,0,0
9122,3604491,1,1,0
9123,3604501,1,0,0
9124,3604511,1,0,0
9125,3604521,1,0,0
9126,3604531,1,0,0
9127,3604541,1,0,0
9128,3604551,1,0,0
9129,3604561,1,0,0
9130,3604571,1,0,0
9131,3604581,1,1,0
9132,3604591,1,-1,0
9133,3604601,1,1,0
9134,3604611,1,0,0
9135,3604621,1,0,0
9136,3604631,1,0,0
9137,3604641,1,0,0
9138,3604651,1,0,0
9139,3604661,1,0,0
9140,3604671,1,0,0
9141,3604681,1,0,0
9142,3604691,1,0,0
9143,3604701,1,0,0
9144,3604711,1,0,0
9145,3604721,1,-1,0
9146,3604731,1,1,0
9147,3604741,1,-1,0
9148,3604751,1,0,0
9149,3604761,1,-1,0
9150,3604771,1,-1,0
9151,3604781,1,-1,0
9152,3604791,1,0,0
9153,3604801,1,-1,0
9154,3604811,1,-1,0
9155,3604821,1,-1,0
9156,3604831,1,-1,0
9157,3604841,1,-1,0
9158,3604851,1,0,0
9159,3604861,1,-1,0
9160,3604871,1,-1,0
9161,3604881,1,-1,0
9162,3604891,1,-1,0
9163,3604901,1,-1,0
9164,3604911,1,-1,0
9165,3604921,1,-1,0
9166,3604931,1,-1,0
9167,3604941,1,-1,0
9168,3604951,1,-2,0
9169,3604961,1,-1,0
9170,3604971,1,-2,0
9171,3604981,1,-2,0
9172,3604991,1,-1,0
9173,3605001,1,-1,0
9174,3605011,1,-1,0
9175,3605021,1,-1,0
9176,3605031,1,-1,0
9177,3605041,1,-1,0
9178,3605051,1,-1,0
9179,3605061,1,-1,0
9180,3605071,1,-1,0
9181,3605081,1,-1,0
9182,3605091,1,-1,0
9183,3605101,1,-2,0
9184,3605111,1,-1,0
9185,3605121,0,-1,0
9186,3605131,1,-1,0
9187,3605141,1,-1,0
9188,3605151,1,-1,0
9189,3605161,1,-1,0
9190,3605171,1,-1,0
9191,3605181,1,-1,0
9192,3605191,1,-1,0
9193,3605201,0,-1,0
9194,3605211,1,-2,0
9195,3605221,1,-1,0
9196,3605231,1,-1,0
9197,3605241,1,-1,0
9198,3605251,1,-1,0
9199,3605261,1,-1,0
9200,3605271,1,-2,0
9201,3605281,1,-1,0
9202,3605291,1,-2,0
9203,3605301,1,-1,0
9204,3605311,1,-1,0
9205,3605321,1,-1,0
9206,3605331,1,-1,0
9207,3605341,1,-1,0
9208,3605351,1,-1,0
9209,3605361,1,-1,0
9210,3605371,1,-1,0
9211,3605381,1,-1,0
9212,3605391,1,-1,0
9213,3605401,1,-1,0
9214,3605411,1,-1,0
9215,3605421,1,-1,0
9216,3605431,1,-1,0
9217,3605441,1,-1,0
9218,3605451,1,-1,0
9219,3605461,1,-1,0
9220,3605471,1,-1,0
9221,3605481,1,0,0
9222,3605491,1,-1,0
9223,3605501,1,0,0
9224,3605511,1,-1,0
9225,3605521,1,0,0
9226,3605531,1,0,0
9227,3605541,1,0,0
9228,3605551,1,0,0
9229,3605561,1,-1,0
9230,3605571,1,1,0
9231,3605581,1,-1,0
9232,3605591,1,0,0
9233,3605601,1,-1,0
9234,3605611,1,0,0
9235,3605621,1,0,0
9236,3605631,1,0,0
9237,3605641,1,0,0
9238,3605651,1,0,0
9239,3605661,1,1,0
9240,3605671,1,0,0
9241,3605681,1,1,0
9242,3605691,1,0,0
9243,3605701,1,0,0
9244,3605711,1,1,0
9245,3605721,1,0,0
9246,3605731,1,1,0
9247,3605741,1,0,0
9248,3605751,1,1,0
9249,3605761,1,1,0
9250,3605771,1,0,0
9251,3605781,1,1,0
9252,3605791,1,1,0
9253,3605801,1,1,0
9254,3605811,1,1,0
9255,3605821,1,1,0
9256,3605831,1,1,0
9257,3605841,1,1,0
9258,3605851,1,1,0
9259,3605861,1,1,0
9260,3605871,1,1,0
9261,3605881,1,1,0
9262,3605891,1,1,0
9263,3605901,1,1,0
9264,3605911,1,1,0
9265,3605921,1,1,0
9266,3605931,1,1,0
9267,3605941,1,1,0
9268,3605951,1,0,0
9269,3605961,1,1,0
9270,3605971,1,0,0
9271,3605981,1,2,0
9272,3605991,1,1,0
9273,3606001,1,1,0
9274,3606011,1,1,0
9275,3606021,1,0,0
9276,3606031,1,1,0
9277,3606041,1,0,0
9278,3606051,1,1,0
9279,3606061,1,0,0
9280,3606071,1,1,0
9281,3606081,1,1,0
9282,3606091,1,0,0
9283,3606101,1,1,0
9284,3606111,1,1,0
9285,3606121,1,1,0
9286,3606131,1,1,0
9287,3606141,1,0,0
9288,3606151,1,1,0
9289,3606161,1,1,0
9290,3606171,1,0,0
9291,3606181,1,1,0
9292,3606191,1,0,0
9293,3606201,1,1,0
9294,3606211,1,1,0
9295,3606221,1,1,0
9296,3606231,1,1,0
9297,3606241,1,1,0
9298,3606251,1,1,0
9299,3606261,1,0,0
9300,3606271,1,1,0
9301,3606281,1,1,0
9302,3606291,1,1,0
9303,3606301,1,1,0
9304,3606311,1,1,0
9305,3606321,1,0,0
9306,3606331,1,1,0
9307,3606341,1,0,0
9308,3606351,1,1,0
9309,3606361,1,1,0
9310,3606371,1,1,0
9311,3606381,1,1,0
9312,3606391,1,1,0
9313,3606401,1,1,0
9314,3606411,1,1,0
9315,3606421,1,0,0
9316,3606431,1,2,0
9317,3606441,1,1,0
9318,3606451,1,1,0
9319,3606461,1,1,0
9320,3606471,1,0,0
9321,3606481,1,1,0
9322,3606491,1,1,0
9323,3606501,1,1,0
9324,3606511,1,1,0
9325,3606521,1,1,0
9326,3606531,1,1,0
9327,3606541,1,1,0
9328,3606551,1,1,0
9329,3606561,1,1,0
9330,3606571,1,0,0
9331,3606581,1,1,0
9332,3606591,1,0,0
9333,3606601,1,0,0
9334,3606611,1,0,0
9335,3606621,1,0,0
9336,3606631,1,0,0
9337,3606641,1,0,0
9338,3606651,1,1,0
9339,3606661,1,0,0
9340,3606671,1,0,0
9341,3606681,1,0,0
9342,3606691,1,0,0
9343,3606701,1,0,0
9344,3606711,1,0,0
9345,3606721,1,0,0
9346,3606731,1,-1,0
9347,3606741,2,-1,0
9348,3606751,1,0,0
9349,3606761,1,-1,0
9350,3606771,1,0,0
9351,3606781,1,0,0
9352,3606791,1,-1,0
9353,3606801,1,0,0
9354,3606811,1,0,0
9355,3606821,1,-1,0
9356,3606831,1,-1,0
9357,3606841,1,-1,0
9358,3606851,1,0,0
9359,3606861,1,-1,0
9360,3606871,1,-1,0
9361,3606881,1,-1,0
9362,3606891,1,-1,0
9363,3606901,1,-1,0
9364,3606911,1,-1,0
9365,3606921,1,-1,0
9366,3606931,1,-1,0
9367,3606941,1,-1,0
9368,3606951,1,-1,0
9369,3606961,1,-1,0
9370,3606971,1,-1,0
9371,3606981,1,-1,0
9372,3606991,1,-1,0
9373,3607001,1,-1,0
9374,3607011,1,-1,0
9375,3607021,1,-1,0
9376,3607031,1,-1,0
9377,3607041,1,-1,0
9378,3607051,1,-1,0
9379,3607061,1,-1,0
9380,3607071,1,-2,0
9381,3607081,1,-1,0
9382,3607091,1,-1,0
9383,3607101,1,-1,0
9384,3607111,1,-1,0
9385,3607121,1,-1,0
9386,3607131,1,-2,0
9387,3607141,1,-1,0
9388,3607151,1,-1,0
9389,3607161,1,-1,0
9390,3607171,1,-1,0
9391,3607181,1,-2,0
9392,3607191,1,-1,0
9393,3607201,1,-2,0
9394,3607211,1,-1,0
9395,3607221,1,-2,0
9396,3607231,1,-1,0
9397,3607241,1,-1,0
9398,3607251,1,-1,0
9399,3607261,1,-1,0
9400,3607271,1,-1,0
9401,3607281,1,-2,0
9402,3607291,1,-1,0
9403,3607301,1,-2,0
9404,3607311,1,-1,0
9405,3607321,1,-1,0
9406,3607331,1,-1,0
9407,3607341,1,-1,0
9408,3607351,1,-1,0
9409,3607361,1,-1,0
9410,3607371,1,-1,0
9411,3607381,1,-2,0
9412,3607391,1,-1,0
9413,3607401,1,-1,0
9414,3607411,1,-1,0
9415,3607421,1,-1,0
9416,3607431,1,-1,0
9417,3607441,1,-1,0
9418,3607451,1,-1,0
9419,3607461,1,-1,0
9420,3607471,1,-1,0
9421,3607481,1,-1,0
9422,3607491,1,-1,0
9423,3607501,1,-1,0
9424,3607511,1,-1,0
9425,3607521,1,-1,0
9426,3607531,1,-2,0
9427,3607541,1,-1,0
9428,3607551,1,-1,0
9429,3607561,1,-1,0
9430,3607571,1,-2,0
9431,3607581,1,-2,0
9432,3607591,1,-2,0
9433,3607601,1,-2,0
9434,3607611,1,-2,0
9435,3607621,1,-1,0
9436,3607631,1,-2,0
9437,3607641,1,-1,0
9438,3607651,1,-2,0
9439,3607661,1,-1,0
9440,3607671,1,-2,0
9441,3607681,1,-2,0
9442,3607691,1,-1,0
9443,3607701,1,-1,0
9444,3607711,1,-1,0
9445,3607721,1,-1,0
9446,3607731,1,-1,0
9447,3607741,1,-2,0
9448,3607751,1,-2,0
9449,3607761,1,-2,0
9450,3607771,2,-1,0
9451,3607781,1,-3,0
9452,3607791,2,-1,0
9453,3607801,2,-3,0
9454,3607811,2,-2,0
9455,3607821,2,-1,0
9456,3607831,2,-2,0
9457,3607841,2,-1,0
9458,3607851,2,-2,0
9459,3607861,1,-1,0
9460,3607871,1,-1,0
9461,3607881,1,-1,0
9462,3607891,1,-1,0
9463,3607901,1,-1,0
9464,3607911,1,-1,0
9465,3607921,1,-1,0
9466,3607931,1,-1,0
9467,3607941,1,-2,0
9468,3607951,1,-2,0
9469,3607961,1,0,0
9470,3607971,1,-1,0
9471,3607981,1,-1,0
9472,3607991,1,-1,0
9473,3608001,1,-1,0
9474,3608011,1,-1,0
9475,3608021,1,-1,0
9476,3608031,1,-1,0
9477,3608041,1,-1,0
9478,3608051,1,-2,0
9479,3608061,1,-1,0
9480,3608071,1,-1,0
9481,3608081,1,-1,0
9482,3608091,1,-1,0
9483,3608101,1,-1,0
9484,3608111,1,-1,0
9485,3608121,1,-1,0
9486,3608131,1,-1,0
9487,3608141,1,-1,0
9488,3608151,1,-1,0
9489,3608161,1,-1,0
9490,3608171,1,-1,0
9491,3608181,1,-1,0
9492,3608191,1,-1,0
9493,3608201,1,-1,0
9494,3608211,1,-1,0
9495,3608221,1,-1,0
9496,3608231,1,-1,0
9497,3608241,1,-1,0
9498,3608251,1,-1,0
9499,3608261,1,-1,0
9500,3608271,1,-1,0
9501,3608281,1,-1,0
9502,3608291,1,-1,0
9503,3608301,1,-1,0
9504,3608311,1,-1,0
9505,3608321,1,-1,0
9506,3608331,1,-1,0
9507,3608341,1,-1,0
9508,3608351,1,-1,0
9509,3608361,1,-1,0
9510,3608371,1,-1,0
9511,3608381,1,-1,0
9512,3608391,1,-1,0
9513,3608401,1,-1,0
9514,3608411,1,-1,0
9515,3608421,1,-1,0
9516,3608431,1,-1,0
9517,3608441,1,-1,0
9518,3608451,1,-1,0
9519,3608461,1,-1,0
9520,3608471,1,-1,0
9521,3608481,1,-1,0
9522,3608491,1,-1,0
9523,3608501,1,-1,0
9524,3608511,1,-1,0
9525,3608521,1,-1,0
9526,3608531,1,-1,0
9527,3608541,1,-1,0
9528,3608551,1,-1,0
9529,3608561,1,-1,0
9530,3608571,1,-1,0
9531,3608581,1,-1,0
9532,3608591,1,-1,0
9533,3608601,1,-1,0
9534,3608611,1,-1,0
9535,3608621,1,-1,0
9536,3608631,1,-1,0
9537,3608641,1,-1,0
9538,3608651,1,-1,0
9539,3608661,1,-1,0
9540,3608671,1,-1,0
9541,3608681,1,-1,0
9542,3608691,1,-1,0
9543,3608701,2,-1,0
9544,3608711,1,-1,0
9545,3608721,1,-1,0
9546,3608731,1,-1,0
9547,3608741,1,-1,0
9548,3608751,2,-1,0
9549,3608761,1,-1,0
9550,3608771,2,-1,0
9551,3608781,1,-1,0
9552,3608791,1,-1,0
9553,3608801,1,-1,0
9554,3608811,1,-1,0
9555,3608821,1,-1,0
9556,3608831,1,-2,0
9557,3608841,1,-1,0
9558,3608851,1,-1,0
9559,3608861,1,-1,0
9560,3608871,1,-1,0
9561,3608881,1,-1,0
9562,3608891,1,-1,0
9563,3608901,1,-2,0
9564,3608911,1,-2,0
9565,3608921,1,-1,0
9566,3608931,1,-1,0
9567,3608941,1,-1,0
9568,3608951,1,-1,0
9569,3608961,1,-1,0
9570,3608971,1,-1,0
9571,3608981,1,-1,0
9572,3608991,1,-2,0
9573,3609001,1,-2,0
9574,3609011,1,-1,0
