,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
589,48279,0,0,0,0,0,0
590,48289,0,0,0,0,0,0
591,48299,0,0,0,0,0,0
592,48309,0,0,0,0,0,0
593,48319,0,0,0,0,0,0
594,48329,0,0,0,0,0,0
595,48339,0,0,0,0,0,0
596,48349,0,0,0,0,0,0
597,48359,0,0,0,0,0,0
598,48369,0,0,0,0,0,0
599,48379,0,0,0,0,0,0
600,48389,0,0,0,0,0,0
601,48399,0,0,0,0,0,0
602,48409,0,0,0,0,0,0
603,48419,0,0,0,0,0,0
604,48429,0,0,0,0,0,0
605,48439,0,0,0,0,0,0
606,48449,0,0,0,0,0,0
607,48459,0,0,0,0,0,0
608,48469,0,0,0,0,0,0
609,48479,0,0,0,0,0,0
610,48489,0,0,0,0,0,0
611,48499,0,0,0,0,0,0
612,48509,0,0,0,0,0,0
613,48519,0,0,0,0,0,0
614,48529,0,0,0,0,0,0
615,48539,0,0,0,0,0,0
616,48549,0,0,0,0,0,0
617,48559,0,0,0,0,0,0
618,48569,0,0,0,0,0,0
619,48579,0,0,0,0,0,0
620,48589,0,0,0,0,0,0
621,48599,0,0,0,0,0,0
622,48609,0,0,0,0,0,0
623,48619,0,0,0,0,0,0
624,48629,0,0,0,0,0,0
625,48639,0,0,0,0,0,0
626,48649,0,0,0,0,0,0
627,48659,0,0,0,0,0,0
628,48669,0,0,0,0,0,0
629,48679,0,0,0,0,0,0
630,48689,0,0,0,0,0,0
631,48699,0,0,0,0,0,0
632,48709,0,0,0,0,0,0
633,48719,0,0,0,0,0,0
634,48729,0,0,0,0,0,0
635,48739,0,0,0,0,0,0
636,48749,0,0,0,0,0,0
637,48759,0,0,0,0,0,0
638,48769,0,0,0,0,0,0
639,48779,0,0,0,0,0,0
640,48789,0,0,0,0,0,0
641,48799,0,0,0,0,0,0
642,48809,0,0,0,0,0,0
643,48819,0,0,0,0,0,0
644,48829,0,0,0,0,0,0
645,48839,0,0,0,0,0,0
646,48849,0,0,0,0,0,0
647,48859,0,0,0,0,0,0
648,48869,0,0,0,0,0,0
649,48879,0,0,0,0,0,0
650,48889,0,0,0,0,0,0
651,48899,0,0,0,0,0,0
652,48909,0,0,0,0,0,0
653,48919,0,0,0,0,0,0
654,48929,0,0,0,0,0,0
655,48939,0,0,0,0,0,0
656,48949,0,0,0,0,0,0
657,48959,0,0,0,0,0,0
658,48969,0,0,0,0,0,0
659,48979,0,0,0,0,0,0
660,48989,0,0,0,0,0,0
661,48999,0,0,0,0,0,0
662,49009,0,0,0,0,0,0
663,49019,0,0,0,0,0,0
664,49029,0,0,0,0,0,0
665,49039,0,0,0,0,0,0
666,49049,0,0,0,0,0,0
667,49059,0,0,0,0,0,0
668,49069,0,0,0,0,0,0
669,49079,0,0,0,0,0,0
670,49089,0,0,0,0,0,0
671,49099,0,0,0,0,0,0
672,49109,0,0,0,0,0,0
673,49119,0,0,0,0,0,0
674,49129,0,0,0,0,0,0
675,49139,0,0,0,0,0,0
676,49149,0,0,0,0,0,0
677,49159,0,0,0,0,0,0
678,49169,0,0,0,0,0,0
679,49179,0,0,0,0,0,0
680,49189,0,0,0,0,0,0
681,49199,0,0,0,0,0,0
682,49209,0,0,0,0,0,0
683,49219,0,0,0,0,0,0
684,49229,0,0,0,0,0,0
685,49239,0,0,0,0,0,0
686,49249,0,0,0,0,0,0
687,49259,0,0,0,0,0,0
688,49269,0,0,0,0,0,0
689,49279,0,0,0,0,0,0
690,49289,0,0,0,0,0,0
691,49299,0,0,0,0,0,0
692,49309,0,0,0,0,0,0
693,49319,0,0,0,0,0,0
694,49329,0,0,0,0,0,0
695,49339,0,0,0,0,0,0
696,49349,0,0,0,0,0,0
697,49359,0,0,0,0,0,0
698,49369,0,0,0,0,0,0
699,49379,0,0,0,0,0,0
700,49389,0,0,0,0,0,0
701,49399,0,0,0,0,0,0
702,49409,0,0,0,0,0,0
703,49419,0,0,0,0,0,0
704,49429,0,0,0,0,0,0
705,49439,0,0,0,0,0,0
706,49449,0,0,0,0,0,0
707,49459,0,0,0,0,0,0
708,49469,0,0,0,0,0,0
709,49479,0,0,0,0,0,0
710,49489,0,0,0,0,0,0
711,49499,0,0,0,0,0,0
712,49509,0,0,0,0,0,0
713,49519,0,0,0,0,0,0
714,49529,0,0,0,0,0,0
715,49539,0,0,0,0,0,0
716,49549,0,0,0,0,0,0
717,49559,0,0,0,0,0,0
718,49569,0,0,0,0,0,0
719,49579,0,0,0,0,0,0
720,49589,0,0,0,0,0,0
721,49599,0,0,0,0,0,0
722,49609,0,0,0,0,0,0
723,49619,0,0,0,0,0,0
724,49629,0,0,0,0,0,0
725,49639,0,0,0,0,0,0
726,49649,0,0,0,0,0,0
727,49659,0,0,0,0,0,0
728,49669,0,0,0,0,0,0
729,49679,0,0,0,0,0,0
730,49689,0,0,0,0,0,0
731,49699,0,0,0,0,0,0
732,49709,0,0,0,0,0,0
733,49719,0,0,0,0,0,0
734,49729,0,0,0,0,0,0
735,49739,0,0,0,0,0,0
736,49749,0,0,0,0,0,0
737,49759,0,0,0,0,0,0
738,49769,0,0,0,0,0,0
739,49779,0,0,0,0,0,0
740,49789,0,0,0,0,0,0
741,49799,0,0,0,0,0,0
742,49809,0,0,0,0,0,0
743,49819,0,0,0,0,0,0
744,49829,0,0,0,0,0,0
745,49839,0,0,0,0,0,0
746,49849,0,0,0,0,0,0
747,49859,0,0,0,0,0,0
748,49869,0,0,0,0,0,0
749,49879,0,0,0,0,0,0
750,49889,0,0,0,0,0,0
751,49899,0,0,0,0,0,0
752,49909,0,0,0,0,0,0
753,49919,0,0,0,0,0,0
754,49929,0,0,0,0,0,0
755,49939,0,0,0,0,0,0
756,49949,0,0,0,0,0,0
757,49959,0,0,0,0,0,0
758,49969,0,0,0,0,0,0
759,49979,0,0,0,0,0,0
760,49989,0,0,0,0,0,0
761,49999,0,0,0,0,0,0
762,50009,0,0,0,0,0,0
763,50019,0,0,0,0,0,0
764,50029,0,0,0,0,0,0
765,50039,0,0,0,0,0,0
766,50049,0,0,0,0,0,0
767,50059,0,0,0,0,0,0
768,50069,0,0,0,0,0,0
769,50079,0,0,0,0,0,0
770,50089,0,0,0,0,0,0
771,50099,0,0,0,0,0,0
772,50109,0,0,0,0,0,0
773,50119,0,0,0,0,0,0
774,50129,0,0,0,0,0,0
775,50139,0,0,0,0,0,0
776,50149,0,0,0,0,0,0
777,50159,0,0,0,0,0,0
778,50169,0,0,0,0,0,0
779,50179,0,0,0,0,0,0
780,50189,0,0,0,0,0,0
781,50199,0,0,0,0,0,0
782,50209,0,0,0,0,0,0
783,50219,0,0,0,0,0,0
784,50229,0,0,0,0,0,0
785,50239,0,0,0,0,0,0
786,50249,0,0,0,0,0,0
787,50259,0,0,0,0,0,0
788,50269,0,0,0,0,0,0
789,50279,0,0,0,0,0,0
790,50289,0,0,0,0,0,0
791,50299,0,0,0,0,0,0
792,50309,0,0,0,0,0,0
793,50319,0,0,0,0,0,0
794,50329,0,0,0,0,0,0
795,50339,0,0,0,0,0,0
796,50349,0,0,0,0,0,0
797,50359,0,0,0,0,0,0
798,50369,0,0,0,0,0,0
799,50379,0,0,0,0,0,0
800,50389,0,0,0,0,0,0
801,50399,0,0,0,0,0,0
802,50409,0,0,0,0,0,0
803,50419,0,0,0,0,0,0
804,50429,0,0,0,0,0,0
805,50439,0,0,0,0,0,0
806,50449,0,0,0,0,0,0
807,50459,0,0,0,0,0,0
808,50469,0,0,0,0,0,0
809,50479,0,0,0,0,0,0
810,50489,0,0,0,0,0,0
811,50499,0,0,0,0,0,0
812,50509,0,0,0,0,0,0
813,50519,0,0,0,0,0,0
814,50529,0,0,0,0,0,0
815,50539,0,0,0,0,0,0
816,50549,0,0,0,0,0,0
