,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
446,346468,-2432,5624,6892,-3865
447,346478,-2624,5393,7003,-3869
448,346488,-2815,5162,7103,-3867
449,346498,-3005,4934,7191,-3859
450,346508,-3194,4709,7268,-3845
451,346518,-3380,4490,7332,-3826
452,346528,-3563,4276,7385,-3802
453,346538,-3741,4070,7427,-3776
454,346548,-3916,3871,7458,-3747
455,346558,-4086,3680,7479,-3716
456,346568,-4252,3497,7490,-3684
457,346578,-4413,3323,7493,-3650
458,346588,-4569,3158,7487,-3616
459,346598,-4720,3001,7474,-3582
460,346608,-4866,2852,7455,-3549
461,346618,-5006,2710,7430,-3517
462,346628,-5142,2576,7400,-3486
463,346638,-5273,2449,7365,-3456
464,346648,-5400,2328,7325,-3426
465,346658,-5524,2213,7282,-3398
466,346668,-5644,2104,7234,-3372
467,346678,-5761,2000,7182,-3347
468,346688,-5876,1901,7127,-3323
469,346698,-5987,1807,7070,-3301
470,346708,-6095,1717,7009,-3279
471,346718,-6201,1631,6946,-3260
472,346728,-6304,1549,6880,-3241
473,346738,-6404,1471,6813,-3224
474,346748,-6502,1396,6743,-3208
475,346758,-6597,1324,6671,-3194
476,346768,-6690,1255,6598,-3180
477,346778,-6780,1188,6524,-3168
478,346788,-6868,1124,6448,-3157
479,346798,-6953,1063,6372,-3148
480,346808,-7036,1004,6294,-3139
481,346818,-7116,946,6216,-3132
482,346828,-7195,891,6137,-3125
483,346838,-7271,838,6057,-3120
484,346848,-7345,786,5976,-3115
485,346858,-7417,735,5894,-3112
486,346868,-7488,686,5812,-3109
487,346878,-7556,638,5729,-3108
488,346888,-7623,591,5645,-3107
489,346898,-7688,545,5561,-3107
490,346908,-7752,501,5476,-3108
491,346918,-7814,458,5389,-3110
492,346928,-7875,416,5301,-3112
493,346938,-7935,376,5213,-3116
494,346948,-7992,336,5124,-3120
495,346958,-8048,296,5035,-3125
496,346968,-8103,258,4946,-3131
497,346978,-8155,220,4856,-3138
498,346988,-8207,183,4765,-3145
499,346998,-8257,147,4674,-3153
500,347008,-8306,111,4582,-3161
501,347018,-8353,76,4490,-3170
502,347028,-8399,42,4396,-3180
503,347038,-8444,9,4302,-3191
504,347048,-8487,-23,4207,-3202
505,347058,-8529,-56,4111,-3214
506,347068,-8570,-87,4013,-3228
507,347078,-8610,-119,3916,-3241
508,347088,-8648,-150,3817,-3256
509,347098,-8685,-181,3717,-3272
510,347108,-8720,-211,3617,-3288
511,347118,-8754,-241,3516,-3306
512,347128,-8787,-272,3413,-3324
513,347138,-8818,-301,3310,-3343
514,347148,-8848,-331,3206,-3363
515,347158,-8877,-360,3101,-3383
516,347168,-8904,-389,2995,-3404
517,347178,-8929,-418,2889,-3426
518,347188,-8952,-447,2783,-3449
519,347198,-8974,-476,2678,-3472
520,347208,-8994,-505,2572,-3496
521,347218,-9012,-534,2466,-3521
522,347228,-9029,-563,2360,-3546
523,347238,-9044,-592,2254,-3572
524,347248,-9057,-622,2148,-3598
525,347258,-9069,-653,2043,-3625
526,347268,-9079,-683,1937,-3653
527,347278,-9087,-713,1832,-3681
528,347288,-9093,-744,1726,-3710
529,347298,-9098,-776,1620,-3740
530,347308,-9100,-809,1514,-3771
531,347318,-9100,-844,1409,-3804
532,347328,-9098,-880,1304,-3838
533,347338,-9094,-917,1199,-3873
534,347348,-9088,-956,1094,-3908
535,347358,-9080,-996,990,-3945
536,347368,-9070,-1036,886,-3982
537,347378,-9058,-1078,783,-4021
538,347388,-9043,-1120,683,-4060
539,347398,-9027,-1165,585,-4099
540,347408,-9008,-1212,489,-4139
541,347418,-8987,-1262,395,-4179
542,347428,-8964,-1314,302,-4221
543,347438,-8938,-1367,210,-4264
544,347448,-8910,-1423,120,-4308
545,347458,-8879,-1481,30,-4353
546,347468,-8847,-1539,-55,-4398
547,347478,-8814,-1596,-140,-4442
548,347488,-8779,-1654,-223,-4486
549,347498,-8742,-1711,-303,-4532
550,347508,-8703,-1768,-380,-4580
