,ts,acc_x,acc_y,acc_z
648,6.109,-1,-1,0
649,6.119,-2,-1,0
650,6.129,-1,-1,0
651,6.139,-1,-1,0
652,6.149,-2,-1,0
653,6.159,-1,-1,0
654,6.169,-1,-1,0
655,6.179,-1,-1,0
656,6.189,-1,-1,0
657,6.199,-1,-1,0
658,6.209,-1,-1,0
659,6.219,-1,-1,0
660,6.229,-1,-1,0
661,6.239,-1,-1,0
662,6.249,-1,-1,0
663,6.259,-1,-1,0
664,6.269,-1,-1,0
665,6.279,-1,-1,0
666,6.289,-1,-1,0
667,6.299,-1,-1,0
668,6.309,-1,-1,0
669,6.319,-1,-1,0
670,6.329,-1,-1,0
671,6.339,-1,-1,0
672,6.349,-1,-1,0
673,6.359,-1,-1,0
674,6.369,-1,-1,0
675,6.379,-1,-1,0
676,6.389,-1,-1,0
677,6.399,-1,-1,0
678,6.409,-1,-1,0
679,6.419,-1,-1,0
680,6.429,-1,-1,0
681,6.439,-1,-1,0
682,6.449,-1,-1,0
683,6.459,-1,-1,0
684,6.469,-1,-1,0
685,6.479,-1,-1,0
686,6.489,-1,-1,0
687,6.499,-1,-1,0
688,6.509,-1,-1,0
689,6.519,-1,-1,0
690,6.529,-1,-1,0
691,6.539,-1,-1,0
692,6.549,-1,-1,0
693,6.559,-1,-1,0
694,6.569,-1,-1,0
695,6.579,-1,-1,0
696,6.589,-1,0,0
697,6.599,-1,-1,0
698,6.609,-1,-1,0
699,6.619,-1,-1,0
700,6.629,-1,-1,0
701,6.639,-1,-1,0
702,6.649,-1,-1,0
703,6.659,-1,-1,0
704,6.669,-1,-1,0
705,6.679,-1,-1,0
706,6.689,-1,-1,0
707,6.699,-1,-1,0
708,6.709,-1,-1,0
709,6.719,-1,-1,0
710,6.729,-1,-1,0
711,6.739,-1,-1,0
712,6.749,-1,-1,0
713,6.759,-1,-1,0
714,6.769,-1,-1,0
715,6.779,-1,-1,0
716,6.789,-1,-1,0
717,6.799,-1,0,0
718,6.809,-1,-1,0
719,6.819,-1,-1,0
720,6.829,-1,-1,0
721,6.839,-1,-1,0
722,6.849,-1,-1,0
723,6.859,-1,0,0
724,6.869,-1,0,0
725,6.879,-1,-1,0
726,6.889,-1,-1,0
727,6.899,-1,-1,0
728,6.909,-1,-1,0
729,6.919,-1,-1,0
730,6.929,-1,-1,0
731,6.939,-1,-1,0
732,6.949,-1,-1,0
733,6.959,-1,-1,0
734,6.969,-1,-1,0
735,6.979,-1,-1,0
736,6.989,-1,-1,0
737,6.999,-1,-1,0
738,7.009,-1,-1,0
739,7.019,-1,-1,0
740,7.029,-1,-1,0
741,7.039,-1,-1,0
742,7.049,-1,-1,0
743,7.059,-1,-1,0
744,7.069,-1,0,0
745,7.079,-1,-1,0
746,7.089,-1,-1,0
747,7.099,-1,-1,0
748,7.109,-1,-1,0
749,7.119,-1,-1,0
750,7.129,-1,-1,0
751,7.139,-1,-1,0
752,7.149,-1,-1,0
753,7.159,-1,-1,0
754,7.169,-1,-1,0
755,7.179,-1,-1,0
756,7.189,-1,-1,0
757,7.199,-1,-1,0
758,7.209,-1,-1,0
759,7.219,-1,-1,0
760,7.229,-1,-1,0
761,7.239,-1,-1,0
762,7.249,-1,-1,0
763,7.259,-1,-1,0
764,7.269,-1,-1,0
765,7.279,-1,-1,0
766,7.289,-1,-1,0
767,7.299,-1,-1,0
768,7.309,-1,-1,0
769,7.319,-1,-1,0
770,7.329,-1,-1,0
771,7.339,-1,-1,0
772,7.349,-1,-1,0
773,7.359,-1,-1,0
774,7.369,-1,-1,0
775,7.379,-1,-1,0
776,7.389,-1,-1,0
777,7.399,-1,-1,0
778,7.409,-1,-1,0
779,7.419,-1,-1,0
780,7.429,-1,0,0
781,7.439,-1,0,0
782,7.449,-1,0,0
783,7.459,-1,0,0
784,7.469,-1,0,0
785,7.479,-1,-1,0
786,7.489,-1,-1,0
