,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
269,33866,2592,9418,1930,924
270,33876,2602,9416,1921,926
271,33886,2612,9415,1912,925
272,33896,2622,9414,1903,924
273,33906,2633,9413,1894,924
274,33916,2644,9412,1884,926
275,33926,2655,9411,1873,928
276,33936,2666,9410,1863,929
277,33946,2676,9409,1852,929
278,33956,2685,9408,1843,929
279,33966,2693,9408,1834,929
280,33976,2701,9407,1825,931
281,33986,2708,9406,1816,934
282,33996,2716,9406,1808,936
283,34006,2721,9405,1800,937
284,34016,2725,9405,1793,939
285,34026,2726,9406,1787,940
286,34036,2727,9407,1782,941
287,34046,2728,9407,1778,942
288,34056,2729,9407,1774,944
289,34066,2732,9407,1770,946
290,34076,2734,9407,1767,948
291,34086,2736,9407,1764,949
292,34096,2738,9407,1761,949
293,34106,2738,9407,1759,948
294,34116,2740,9407,1757,948
295,34126,2740,9407,1754,950
296,34136,2741,9407,1753,951
297,34146,2742,9407,1751,952
298,34156,2742,9407,1751,952
299,34166,2743,9407,1750,952
300,34176,2744,9407,1749,952
301,34186,2746,9407,1748,951
302,34196,2748,9406,1746,952
303,34206,2749,9406,1745,954
304,34216,2750,9406,1744,955
305,34226,2750,9406,1743,956
306,34236,2751,9406,1742,956
307,34246,2752,9406,1741,956
308,34256,2752,9406,1740,954
309,34266,2753,9406,1740,954
310,34276,2753,9406,1739,954
311,34286,2753,9406,1738,954
312,34296,2753,9406,1737,954
313,34306,2754,9406,1736,955
314,34316,2755,9406,1735,955
315,34326,2755,9406,1734,954
316,34336,2756,9406,1733,955
317,34346,2756,9406,1733,957
318,34356,2756,9406,1733,959
319,34366,2756,9405,1733,960
320,34376,2757,9405,1733,960
321,34386,2758,9405,1734,960
322,34396,2759,9405,1734,961
323,34406,2759,9404,1733,962
324,34416,2760,9404,1733,964
325,34426,2761,9404,1732,966
326,34436,2764,9403,1731,965
327,34446,2768,9402,1730,965
328,34456,2774,9401,1727,966
329,34466,2781,9399,1723,967
330,34476,2788,9398,1719,967
331,34486,2795,9397,1714,967
332,34496,2801,9396,1709,969
333,34506,2807,9395,1704,969
334,34516,2813,9394,1699,970
335,34526,2819,9393,1695,967
336,34536,2825,9392,1690,965
337,34546,2833,9391,1684,965
338,34556,2840,9390,1678,965
339,34566,2848,9389,1671,966
340,34576,2855,9387,1664,968
341,34586,2863,9386,1657,969
342,34596,2870,9385,1651,971
343,34606,2876,9384,1645,971
344,34616,2882,9383,1638,973
345,34626,2888,9382,1632,974
346,34636,2895,9381,1626,976
347,34646,2901,9380,1621,977
348,34656,2907,9379,1615,976
349,34666,2913,9378,1609,976
350,34676,2919,9378,1603,976
351,34686,2924,9377,1597,977
352,34696,2930,9376,1590,978
353,34706,2935,9376,1584,980
354,34716,2941,9375,1578,983
355,34726,2946,9373,1573,984
356,34736,2953,9372,1568,985
357,34746,2959,9371,1562,986
358,34756,2966,9370,1557,988
359,34766,2972,9368,1552,989
360,34776,2978,9367,1546,990
361,34786,2984,9366,1540,992
362,34796,2990,9365,1533,992
