,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
372,109704,9261,-217,-153,3761
373,109714,9262,-218,-153,3760
374,109724,9262,-219,-153,3760
375,109734,9262,-220,-154,3760
376,109744,9262,-221,-154,3759
377,109754,9262,-220,-154,3759
378,109764,9262,-221,-154,3759
379,109774,9262,-220,-153,3759
380,109784,9262,-219,-153,3759
381,109794,9262,-218,-154,3759
382,109804,9262,-218,-152,3759
383,109814,9262,-216,-152,3759
384,109824,9262,-215,-152,3760
385,109834,9262,-214,-151,3760
386,109844,9261,-214,-151,3761
387,109854,9261,-213,-153,3761
388,109864,9261,-213,-154,3761
389,109874,9261,-214,-154,3761
390,109884,9261,-215,-154,3761
391,109894,9261,-214,-148,3762
392,109904,9261,-212,-142,3762
393,109914,9261,-212,-143,3763
394,109924,9261,-216,-152,3762
395,109934,9261,-221,-165,3761
396,109944,9262,-226,-175,3759
397,109954,9262,-227,-180,3757
398,109964,9263,-227,-182,3755
399,109974,9264,-226,-181,3754
400,109984,9264,-225,-181,3753
401,109994,9264,-220,-176,3753
402,110004,9264,-215,-167,3754
403,110014,9263,-213,-157,3756
404,110024,9263,-212,-143,3758
405,110034,9262,-209,-133,3760
406,110044,9261,-209,-132,3762
407,110054,9261,-211,-138,3763
408,110064,9261,-213,-145,3763
409,110074,9261,-215,-149,3763
410,110084,9261,-216,-155,3762
411,110094,9261,-217,-160,3762
412,110104,9261,-218,-165,3761
413,110114,9261,-220,-161,3761
414,110124,9262,-243,-155,3757
415,110134,9263,-294,-122,3753
416,110144,9264,-359,-78,3746
417,110154,9264,-421,-41,3739
418,110164,9265,-461,-22,3733
419,110174,9264,-381,-63,3743
420,110184,9259,-210,-114,3767
421,110194,9251,-111,-144,3791
422,110204,9244,-116,-184,3807
423,110214,9238,-153,-227,3817
424,110224,9234,-202,-256,3822
425,110234,9232,-247,-264,3825
426,110244,9231,-284,-271,3825
427,110254,9230,-306,-278,3824
428,110264,9230,-319,-286,3822
429,110274,9231,-321,-284,3819
430,110284,9234,-311,-285,3814
431,110294,9238,-294,-287,3805
432,110304,9244,-278,-301,3791
433,110314,9251,-256,-338,3772
434,110324,9259,-236,-395,3747
435,110334,9269,-223,-467,3716
436,110344,9279,-209,-536,3683
437,110354,9288,-194,-592,3650
438,110364,9297,-184,-635,3621
439,110374,9304,-178,-668,3597
440,110384,9308,-164,-702,3581
441,110394,9307,-139,-744,3575
442,110404,9302,-99,-797,3580
443,110414,9291,-44,-861,3594
444,110424,9277,-5,-937,3612
445,110434,9262,-1,-1028,3625
446,110444,9248,-22,-1132,3631
447,110454,9233,-55,-1251,3629
448,110464,9218,-84,-1379,3621
449,110474,9204,-123,-1497,3607
450,110484,9197,-188,-1591,3583
451,110494,9195,-271,-1663,3549
452,110504,9199,-359,-1717,3507
453,110514,9207,-442,-1747,3459
454,110524,9222,-510,-1744,3410
455,110534,9243,-564,-1717,3361
456,110544,9262,-601,-1693,3312
457,110554,9276,-619,-1695,3268
458,110564,9284,-621,-1723,3232
459,110574,9282,-614,-1786,3203
460,110584,9267,-602,-1901,3182
461,110594,9238,-586,-2061,3169
462,110604,9200,-578,-2239,3162
463,110614,9156,-586,-2418,3156
464,110624,9106,-608,-2600,3152
465,110634,9051,-649,-2784,3146
466,110644,8996,-704,-2952,3139
467,110654,8951,-776,-3079,3128
468,110664,8919,-857,-3163,3112
469,110674,8896,-939,-3226,3090
470,110684,8877,-1023,-3284,3057
471,110694,8860,-1106,-3342,3015
472,110704,8843,-1184,-3405,2965
473,110714,8819,-1246,-3486,2915
474,110724,8791,-1296,-3578,2866
475,110734,8760,-1347,-3674,2818
476,110744,8723,-1401,-3775,2771
477,110754,8678,-1448,-3889,2731
478,110764,8628,-1482,-4006,2702
479,110774,8575,-1502,-4122,2685
480,110784,8515,-1508,-4244,2681
481,110794,8447,-1510,-4374,2686
482,110804,8378,-1514,-4499,2694
483,110814,8310,-1540,-4615,2695
484,110824,8232,-1596,-4742,2682
485,110834,8141,-1675,-4882,2659
486,110844,8046,-1764,-5020,2633
487,110854,7955,-1865,-5143,2601
488,110864,7873,-1978,-5245,2563
489,110874,7791,-2103,-5341,2518
490,110884,7694,-2236,-5448,2471
491,110894,7587,-2369,-5560,2428
492,110904,7477,-2496,-5668,2392
493,110914,7370,-2607,-5767,2369
494,110924,7271,-2711,-5851,2352
495,110934,7179,-2810,-5924,2337
496,110944,7087,-2910,-5992,2322
497,110954,6998,-3007,-6052,2310
498,110964,6915,-3105,-6103,2298
499,110974,6836,-3202,-6145,2289
500,110984,6750,-3300,-6192,2280
501,110994,6658,-3392,-6242,2278
502,111004,6555,-3474,-6302,2286
503,111014,6437,-3555,-6375,2296
504,111024,6306,-3659,-6449,2287
505,111034,6172,-3781,-6516,2264
506,111044,6044,-3924,-6565,2226
507,111054,5925,-4076,-6595,2182
508,111064,5812,-4228,-6613,2146
509,111074,5703,-4370,-6623,2122
510,111084,5596,-4504,-6629,2106
511,111094,5487,-4630,-6637,2096
512,111104,5379,-4755,-6641,2082
513,111114,5272,-4881,-6642,2062
514,111124,5183,-4993,-6632,2049
515,111134,5109,-5096,-6614,2040
516,111144,5044,-5187,-6594,2040
517,111154,4973,-5268,-6581,2047
518,111164,4903,-5342,-6571,2056
519,111174,4824,-5417,-6567,2058
520,111184,4747,-5490,-6564,2056
521,111194,4674,-5563,-6557,2048
522,111204,4608,-5637,-6545,2035
523,111214,4544,-5711,-6530,2022
524,111224,4468,-5790,-6517,2004
525,111234,4386,-5872,-6506,1984
526,111244,4303,-5951,-6494,1968
527,111254,4223,-6024,-6482,1960
528,111264,4151,-6085,-6471,1964
529,111274,4091,-6131,-6460,1982
530,111284,4039,-6165,-6452,2009
531,111294,3999,-6192,-6444,2033
532,111304,3956,-6218,-6439,2050
533,111314,3910,-6248,-6436,2057
534,111324,3872,-6277,-6430,2059
535,111334,3834,-6310,-6423,2054
536,111344,3801,-6346,-6410,2042
537,111354,3770,-6382,-6397,2029
538,111364,3732,-6420,-6385,2018
539,111374,3692,-6454,-6375,2014
540,111384,3659,-6485,-6363,2013
541,111394,3621,-6519,-6352,2008
542,111404,3578,-6553,-6343,2003
543,111414,3535,-6585,-6335,1998
544,111424,3500,-6615,-6325,1991
545,111434,3473,-6643,-6313,1983
546,111444,3450,-6669,-6301,1976
547,111454,3427,-6695,-6288,1969
548,111464,3402,-6721,-6276,1962
549,111474,3376,-6746,-6264,1956
550,111484,3354,-6770,-6252,1951
551,111494,3333,-6793,-6240,1947
552,111504,3318,-6811,-6228,1947
553,111514,3307,-6824,-6218,1954
554,111524,3301,-6831,-6209,1967
555,111534,3300,-6834,-6202,1983
556,111544,3302,-6831,-6198,2002
557,111554,3312,-6821,-6196,2022
558,111564,3336,-6803,-6196,2045
559,111574,3373,-6778,-6196,2066
560,111584,3423,-6746,-6197,2086
561,111594,3479,-6709,-6200,2104
562,111604,3539,-6667,-6205,2120
563,111614,3607,-6621,-6210,2137
564,111624,3694,-6557,-6215,2172
565,111634,3783,-6478,-6227,2221
566,111644,3865,-6415,-6238,2230
567,111654,3951,-6367,-6241,2211
568,111664,4051,-6322,-6233,2182
569,111674,4154,-6283,-6217,2142
570,111684,4266,-6243,-6195,2106
571,111694,4387,-6187,-6172,2091
572,111704,4519,-6110,-6149,2102
573,111714,4662,-6007,-6131,2140
574,111724,4801,-5885,-6122,2194
575,111734,4940,-5746,-6122,2254
576,111744,5091,-5600,-6116,2300
577,111754,5252,-5451,-6105,2326
578,111764,5415,-5304,-6091,2331
579,111774,5569,-5163,-6077,2321
580,111784,5717,-5025,-6061,2305
581,111794,5856,-4893,-6042,2290
582,111804,5991,-4767,-6014,2279
583,111814,6124,-4658,-5972,2262
584,111824,6244,-4565,-5926,2245
585,111834,6351,-4477,-5882,2236
586,111844,6457,-4382,-5835,2243
587,111854,6570,-4274,-5781,2263
588,111864,6683,-4163,-5723,2286
589,111874,6788,-4066,-5664,2299
590,111884,6887,-3983,-5604,2298
591,111894,6980,-3901,-5545,2299
592,111904,7075,-3812,-5484,2308
593,111914,7176,-3719,-5412,2318
594,111924,7283,-3618,-5329,2335
595,111934,7394,-3503,-5240,2362
596,111944,7503,-3382,-5148,2395
597,111954,7605,-3254,-5063,2434
598,111964,7698,-3131,-4982,2470
599,111974,7778,-3015,-4912,2503
600,111984,7843,-2906,-4857,2536
601,111994,7891,-2819,-4817,2562
602,112004,7927,-2752,-4786,2582
603,112014,7967,-2687,-4745,2603
604,112024,8024,-2611,-4675,2632
605,112034,8109,-2517,-4558,2665
606,112044,8218,-2411,-4398,2700
607,112054,8332,-2300,-4219,2733
608,112064,8423,-2195,-4071,2764
609,112074,8481,-2104,-3980,2791
610,112084,8515,-2034,-3929,2810
611,112094,8539,-1978,-3897,2823
