,ts,acc_x,acc_y,acc_z
350,3.169,0,0,0
351,3.179,-1,0,0
352,3.189,0,1,0
353,3.199,-1,0,0
354,3.209,0,1,0
355,3.219,0,0,0
356,3.229,0,0,0
357,3.239,-1,0,0
358,3.249,0,0,0
359,3.259,-1,0,0
360,3.269,-1,-1,0
361,3.279,0,1,0
362,3.289,-1,0,0
363,3.299,0,0,0
364,3.309,-1,0,0
365,3.319,0,0,0
366,3.329,-1,0,0
367,3.339,-1,0,0
368,3.349,0,0,0
369,3.359,0,1,0
370,3.369,-1,0,0
371,3.379,0,0,0
372,3.389,-1,0,0
373,3.399,-1,0,0
374,3.409,0,1,0
375,3.419,-1,0,0
376,3.429,0,1,0
377,3.439,-1,0,0
378,3.449,1,0,0
379,3.459,-1,0,0
380,3.469,0,1,0
381,3.479,-1,0,0
382,3.489,0,0,0
383,3.499,-1,0,0
384,3.509,0,0,0
385,3.519,-1,0,0
386,3.529,0,0,0
387,3.539,-1,0,0
388,3.549,0,1,0
389,3.559,-1,0,0
390,3.569,0,1,0
391,3.579,0,0,0
392,3.589,-1,0,0
393,3.599,0,0,0
394,3.609,0,1,0
395,3.619,-1,0,0
396,3.629,-1,1,0
397,3.639,0,0,0
398,3.649,0,0,0
399,3.659,-1,0,0
400,3.669,0,1,0
401,3.679,-1,0,0
402,3.689,0,0,0
403,3.699,0,0,0
404,3.709,-1,0,0
405,3.719,0,0,0
406,3.729,-1,0,0
407,3.739,-1,0,0
408,3.749,0,0,0
409,3.759,-1,0,0
410,3.769,-1,0,0
411,3.779,0,0,0
412,3.789,-2,1,0
413,3.799,1,1,0
414,3.809,-1,0,0
415,3.819,0,1,0
416,3.829,-1,0,0
417,3.839,0,1,0
418,3.849,-1,0,0
419,3.859,-1,1,0
420,3.869,0,0,0
421,3.879,-1,1,0
422,3.889,-1,1,0
423,3.899,-1,0,0
424,3.909,0,1,0
425,3.919,-1,0,0
426,3.929,0,1,0
427,3.939,0,0,0
428,3.949,0,0,0
429,3.959,-1,1,0
430,3.969,0,0,0
431,3.979,-1,0,0
432,3.989,0,0,0
433,3.999,0,1,0
434,4.009,-1,0,0
435,4.019,0,0,0
436,4.029,-1,0,0
437,4.039,0,0,0
438,4.049,0,0,0
439,4.059,-1,0,0
440,4.069,-1,1,0
441,4.079,0,0,0
442,4.089,-1,0,0
443,4.099,-1,0,0
444,4.109,0,1,0
445,4.119,-1,1,0
446,4.129,0,1,0
447,4.139,0,1,0
448,4.149,-1,1,0
449,4.159,0,0,0
450,4.169,-1,0,0
451,4.179,0,1,0
452,4.189,-1,0,0
453,4.199,0,1,0
454,4.209,-1,0,0
455,4.219,-1,1,0
456,4.229,0,0,0
457,4.239,0,0,0
458,4.249,-1,0,0
459,4.259,1,1,0
460,4.269,-1,0,0
461,4.279,0,1,0
462,4.289,-1,1,0
463,4.299,0,0,0
464,4.309,0,1,0
465,4.319,-1,0,0
466,4.329,0,1,0
467,4.339,0,1,0
468,4.349,-1,0,0
469,4.359,0,0,0
470,4.369,0,1,0
471,4.379,0,1,0
472,4.389,-1,1,0
473,4.399,-1,1,0
474,4.409,-1,0,0
475,4.419,-1,0,0
476,4.429,0,2,0
477,4.439,-1,0,0
478,4.449,0,1,0
479,4.459,-1,0,0
480,4.469,-1,1,0
481,4.479,0,1,0
482,4.489,-1,0,0
483,4.499,-1,0,0
484,4.509,-1,-1,0
485,4.519,-1,-1,0
486,4.529,-1,-1,0
487,4.539,-1,-1,0
488,4.549,-1,-1,0
489,4.559,0,-1,0
490,4.569,0,0,0
491,4.579,-1,1,0
492,4.589,-1,0,0
493,4.599,-1,1,0
494,4.609,-1,0,0
495,4.619,-1,1,0
496,4.629,-1,1,0
497,4.639,-1,0,0
498,4.649,0,0,0
499,4.659,-1,1,0
500,4.669,-2,1,0
501,4.679,-1,0,0
502,4.689,-1,1,0
503,4.699,-1,-1,0
504,4.709,-1,1,0
505,4.719,-1,0,0
506,4.729,-1,1,0
507,4.739,-1,1,0
508,4.749,0,1,0
509,4.759,-1,0,0
510,4.769,-1,0,0
511,4.779,-1,1,0
512,4.789,-1,0,0
513,4.799,-1,1,0
514,4.809,-1,0,0
515,4.819,-1,0,0
516,4.829,-1,0,0
517,4.839,-1,0,0
518,4.849,-1,0,0
519,4.859,-1,1,0
520,4.869,-1,0,0
521,4.879,-1,0,0
522,4.889,-1,0,0
523,4.899,-1,0,0
524,4.909,-1,0,0
525,4.919,-1,1,0
526,4.929,-1,0,0
527,4.939,-1,0,0
528,4.949,-1,0,0
529,4.959,-1,0,0
530,4.969,-1,1,0
531,4.979,-1,0,0
532,4.989,0,0,0
533,4.999,-1,1,0
534,5.009,-1,0,0
535,5.019,-1,0,0
536,5.029,-1,-1,0
537,5.039,-1,0,0
538,5.049,-1,0,0
539,5.059,-1,-1,0
540,5.069,0,1,0
541,5.079,0,0,0
542,5.089,-1,0,0
543,5.099,-1,0,0
544,5.109,0,1,0
545,5.119,0,0,0
546,5.129,-1,0,0
547,5.139,-1,0,0
548,5.149,-1,0,0
549,5.159,-1,0,0
550,5.169,-1,0,0
551,5.179,-1,0,0
552,5.189,-1,0,0
553,5.199,-1,1,0
554,5.209,-1,0,0
555,5.219,-1,0,0
556,5.229,-1,0,0
557,5.239,0,1,0
558,5.249,-1,0,0
559,5.259,-1,0,0
560,5.269,-1,0,0
561,5.279,-1,0,0
562,5.289,-1,0,0
563,5.299,-1,0,0
564,5.309,-1,0,0
565,5.319,-1,0,0
566,5.329,-1,0,0
567,5.339,-1,0,0
568,5.349,-1,0,0
569,5.359,-1,0,0
570,5.369,-1,0,0
571,5.379,-1,0,0
572,5.389,-1,0,0
573,5.399,0,0,0
574,5.409,0,0,0
575,5.419,-1,0,0
576,5.429,0,1,0
577,5.439,0,1,0
578,5.449,-1,0,0
579,5.459,0,0,0
580,5.469,-1,1,0
581,5.479,-1,0,0
582,5.489,0,0,0
583,5.499,-1,0,0
584,5.509,-1,0,0
585,5.519,-1,0,0
586,5.529,-1,0,0
587,5.539,-1,0,0
588,5.549,-1,0,0
589,5.559,-1,0,0
590,5.569,-1,0,0
591,5.579,0,0,0
592,5.589,-1,1,0
593,5.599,-1,1,0
594,5.609,0,0,0
595,5.619,-1,1,0
596,5.629,-1,-1,0
597,5.639,-1,1,0
598,5.649,-1,0,0
599,5.659,0,1,0
600,5.669,-1,-1,0
601,5.679,0,1,0
602,5.689,-1,-1,0
603,5.699,-1,1,0
604,5.709,-1,0,0
605,5.719,-1,0,0
606,5.729,-1,0,0
607,5.739,-1,0,0
608,5.749,-1,0,0
609,5.759,0,0,0
610,5.769,-1,1,0
611,5.779,-1,1,0
612,5.789,-1,1,0
613,5.799,-1,0,0
614,5.809,-1,0,0
615,5.819,0,1,0
616,5.829,0,0,0
617,5.839,0,0,0
618,5.849,-1,0,0
619,5.859,-1,0,0
620,5.869,0,0,0
621,5.879,-1,1,0
622,5.889,0,0,0
623,5.899,0,0,0
624,5.909,0,0,0
625,5.919,0,0,0
626,5.929,0,0,0
627,5.939,0,0,0
628,5.949,0,0,0
629,5.959,0,0,0
630,5.969,0,0,0
631,5.979,0,0,0
632,5.989,0,0,0
633,5.999,0,0,0
634,6.009,0,0,0
635,6.019,-1,0,0
636,6.029,-1,0,0
637,6.039,-1,1,0
638,6.049,-1,1,0
639,6.059,-1,1,0
640,6.069,-1,1,0
641,6.079,-1,0,0
642,6.089,-1,0,0
643,6.099,-1,0,0
644,6.109,-1,0,0
645,6.119,-1,0,0
646,6.129,-1,0,0
647,6.139,-1,0,0
648,6.149,0,1,0
649,6.159,0,0,0
650,6.169,-1,0,0
651,6.179,0,1,0
652,6.189,-1,0,0
653,6.199,0,0,0
654,6.209,-1,1,0
655,6.219,-1,0,0
656,6.229,-1,1,0
657,6.239,-1,0,0
658,6.249,-1,0,0
659,6.259,-1,1,0
660,6.269,-1,1,0
661,6.279,0,0,0
662,6.289,-1,1,0
663,6.299,-1,0,0
664,6.309,-1,-1,0
665,6.319,-1,1,0
666,6.329,-1,-1,0
667,6.339,0,1,0
668,6.349,-1,0,0
669,6.359,0,-1,0
670,6.369,0,1,0
671,6.379,-1,0,0
672,6.389,-1,0,0
673,6.399,-1,1,0
674,6.409,-1,0,0
675,6.419,-1,1,0
676,6.429,-1,0,0
677,6.439,0,1,0
678,6.449,-1,0,0
679,6.459,0,0,0
680,6.469,-1,1,0
681,6.479,0,0,0
682,6.489,-1,0,0
683,6.499,-1,0,0
684,6.509,0,0,0
685,6.519,0,0,0
686,6.529,-1,1,0
687,6.539,0,1,0
688,6.549,0,0,0
689,6.559,-1,0,0
690,6.569,0,1,0
691,6.579,0,0,0
692,6.589,0,0,0
693,6.599,-1,1,0
